aX,aY,aZ,gX,gY,gZ
0.521,0.063,0.929,-3.662,2.136,12.390
0.517,0.020,0.907,-4.517,6.897,9.399
0.500,-0.011,0.843,-2.319,9.949,6.470
0.475,-0.026,0.758,1.343,10.742,4.333
0.456,-0.083,0.735,2.625,9.460,1.709
0.441,-0.165,0.774,1.648,7.812,-0.305
0.420,-0.181,0.735,2.563,8.850,1.038
0.432,-0.056,0.669,6.592,9.888,5.066
0.464,-0.050,0.697,8.301,6.348,4.395
0.505,-0.076,0.747,9.277,3.174,1.953
0.507,-0.066,0.724,10.498,3.906,1.770
0.518,-0.038,0.638,9.827,6.104,1.770
0.525,-0.060,0.604,5.676,5.554,0.244
0.527,-0.161,0.659,-1.038,2.747,-1.953
0.533,-0.151,0.709,-5.920,0.977,0.000
0.507,-0.123,0.704,-10.681,1.709,4.028
0.500,-0.113,0.669,-14.832,1.953,6.042
0.523,-0.076,0.724,-18.127,-1.526,7.690
0.527,-0.120,0.838,-20.874,-4.456,7.507
0.534,-0.177,0.881,-18.738,-3.784,6.836
0.530,-0.162,0.869,-11.902,-2.625,8.606
0.524,-0.150,0.873,-5.005,-3.479,9.094
0.543,-0.086,0.904,-0.244,-4.822,9.033
0.558,-0.044,0.931,0.488,-3.479,9.338
0.552,-0.089,0.956,-0.671,-1.038,5.859
0.560,-0.053,0.929,-0.671,3.601,5.554
0.548,-0.023,0.862,-0.305,7.996,5.188
0.543,-0.034,0.789,-0.671,9.827,2.441
0.557,-0.057,0.756,-0.488,8.728,-0.427
0.540,-0.151,0.781,-0.732,7.080,-3.052
0.518,-0.216,0.779,-0.122,6.897,-3.967
0.489,-0.203,0.717,2.991,8.118,-2.197
0.465,-0.202,0.664,6.165,7.019,-0.916
0.471,-0.211,0.687,7.324,2.991,0.000
0.479,-0.201,0.724,6.531,-0.183,1.892
0.493,-0.155,0.747,3.601,-0.488,4.211
0.517,-0.110,0.759,0.793,0.061,6.042
0.539,-0.076,0.773,-1.709,0.549,6.531
0.540,-0.076,0.773,-4.272,1.892,5.249
0.544,-0.101,0.782,-4.700,2.136,3.235
0.550,-0.120,0.788,-3.357,1.953,1.770
0.537,-0.119,0.788,-1.465,1.648,1.038
0.520,-0.138,0.777,0.366,1.709,0.061
0.516,-0.162,0.797,1.526,0.610,-0.671
0.511,-0.174,0.825,2.136,-0.244,-0.061
0.516,-0.168,0.845,2.197,-0.366,1.404
0.517,-0.122,0.848,2.441,0.366,3.723
0.520,-0.089,0.814,1.953,2.136,4.211
0.522,-0.114,0.799,-1.221,3.967,3.235
0.512,-0.134,0.780,-5.188,4.883,2.808
0.516,-0.120,0.766,-9.827,5.615,4.639
0.510,-0.116,0.760,-16.113,6.042,6.226
0.508,-0.130,0.748,-20.325,6.714,7.202
0.515,-0.111,0.737,-20.081,6.042,8.728
0.503,-0.070,0.719,-15.442,3.662,9.644
0.501,-0.083,0.742,-8.728,-0.305,7.751
0.534,-0.020,0.759,-4.211,-2.930,6.897
0.524,0.009,0.802,-1.465,-4.089,7.385
0.512,0.027,0.782,0.793,-3.540,4.639
0.501,0.011,0.802,0.000,-2.869,2.502
0.480,0.001,0.765,-1.953,-0.427,0.244
0.469,-0.021,0.779,-5.127,1.404,-0.916
0.521,-2.247,1.654,-1.038,-10.071,14.221
0.491,-2.428,1.761,-1.160,-3.784,27.588
0.364,-2.607,1.812,-0.122,6.958,40.405
0.165,-2.896,1.698,2.441,26.184,48.218
-0.094,-3.203,1.580,8.118,39.856,57.739
-0.277,-3.384,1.586,11.475,43.091,78.064
-0.466,-3.441,1.588,15.320,46.448,102.905
-0.594,-3.283,1.510,22.827,52.979,131.775
-0.725,-2.921,1.252,33.569,63.599,163.940
-0.807,-2.450,0.915,46.570,71.716,190.552
-0.790,-2.106,0.623,57.983,70.740,205.505
-0.745,-1.776,0.268,64.087,68.542,215.881
-0.688,-1.386,-0.095,62.866,64.758,228.638
-0.608,-0.805,-0.487,53.284,57.739,242.554
-0.579,-0.127,-0.777,39.001,47.607,247.803
-0.596,0.244,-0.680,28.931,20.020,238.953
-0.569,0.404,-0.396,29.053,-9.583,220.520
-0.587,0.545,-0.058,38.147,-31.677,205.139
-0.592,0.812,0.364,44.617,-46.448,193.726
-0.588,1.034,0.772,45.654,-53.040,182.129
-0.583,0.933,1.030,45.044,-49.133,163.452
-0.545,0.855,1.130,42.358,-38.086,151.855
-0.469,0.876,1.205,38.208,-30.762,149.353
-0.354,0.973,1.264,32.166,-26.062,149.414
-0.272,1.185,1.228,24.475,-17.273,149.048
-0.219,1.303,1.176,16.541,-8.057,140.991
-0.166,1.399,1.102,12.817,-1.709,127.808
-0.134,1.347,1.116,9.521,2.380,112.122
-0.126,1.108,1.161,7.690,5.798,92.407
-0.116,0.903,1.162,8.606,10.925,80.200
-0.127,0.829,1.102,8.728,17.639,76.050
-0.115,0.811,0.965,7.690,23.743,74.097
-0.055,0.816,0.840,6.348,24.597,70.862
0.003,0.745,0.866,3.479,18.005,64.209
0.061,0.651,0.853,-0.549,15.625,56.396
0.087,0.536,0.773,-5.005,19.592,49.377
0.115,0.463,0.740,-8.972,20.142,45.288
0.150,0.436,0.715,-10.498,17.883,42.908
0.172,0.410,0.694,-10.803,14.465,40.222
0.212,0.401,0.725,-8.606,8.606,37.659
0.252,0.341,0.812,-6.104,2.197,32.715
0.259,0.203,0.879,-6.836,0.244,26.917
0.229,0.082,0.857,-9.949,3.784,23.010
0.224,-0.031,0.821,-13.733,7.690,21.606
0.238,-0.123,0.841,-17.029,7.263,21.790
0.261,-0.126,0.859,-17.334,4.700,25.024
0.316,-0.036,0.883,-15.137,2.136,28.931
0.370,0.015,0.897,-11.719,0.427,29.480
0.445,0.062,0.874,-6.897,-0.305,27.649
0.531,0.145,0.866,-1.831,-1.648,25.574
0.564,0.171,0.851,0.977,-1.953,20.203
0.558,0.100,0.840,0.671,-0.916,12.756
0.539,0.026,0.845,-0.549,-0.366,7.507
0.497,-0.067,0.833,-3.906,1.831,4.700
0.458,-0.137,0.808,-7.751,4.944,4.333
0.444,-0.137,0.794,-8.728,5.798,6.470
0.457,-0.127,0.799,-6.897,4.517,7.812
0.471,-0.143,0.816,-4.028,3.479,7.080
0.492,-0.116,0.770,0.854,4.211,6.470
0.497,-0.069,0.743,4.944,4.517,5.798
0.501,-0.080,0.706,6.592,5.737,2.502
0.494,-0.097,0.631,6.409,7.385,-1.221
0.466,-0.148,0.640,3.113,5.920,-3.235
0.441,-0.203,0.674,-1.709,4.883,-4.028
0.437,-0.233,0.687,-5.737,5.920,-2.869
0.414,-0.285,0.754,-9.216,6.165,-1.770
0.409,-0.280,0.723,-9.583,5.920,0.977
0.422,-0.281,0.790,-7.568,0.793,3.967
0.468,-0.226,0.862,-6.104,-2.869,7.446
0.509,-0.122,0.866,-3.845,-1.221,10.315
0.526,-0.091,0.841,-2.319,0.000,8.362
0.528,-0.097,0.790,-1.526,0.061,4.639
0.520,-0.138,0.811,-1.953,-1.465,1.465
0.521,-0.194,0.849,-3.540,-0.854,-0.610
0.502,-0.230,0.839,-5.005,2.686,-1.343
0.483,-0.226,0.856,-6.409,4.639,-0.549
0.476,-0.220,0.879,-6.287,5.310,-0.366
0.475,-0.278,0.870,-5.554,7.202,-1.221
0.464,-0.293,0.859,-6.409,9.155,0.183
0.451,-0.304,0.785,-6.470,11.475,2.075
0.456,-0.277,0.747,-5.615,10.132,3.967
0.486,-0.218,0.815,-4.211,4.761,6.531
0.502,-0.165,0.834,-3.113,3.906,6.958
0.503,-0.105,0.813,-1.770,6.226,6.653
0.516,-0.087,0.819,-0.244,6.470,4.333
0.506,-0.120,0.822,0.366,5.920,0.732
0.479,-0.151,0.799,0.244,6.470,-1.526
0.458,-0.208,0.770,0.427,6.348,-2.136
0.462,-0.258,0.764,1.160,4.517,-1.953
0.465,-0.239,0.773,1.709,2.991,0.549
0.458,-0.215,0.760,2.319,2.380,3.052
0.460,-0.203,0.746,2.747,1.770,3.967
0.472,-0.197,0.770,2.136,0.000,4.150
0.461,-0.156,0.737,0.793,1.160,5.066
0.456,-0.125,0.703,-0.671,2.197,4.944
0.463,-0.168,0.723,-2.686,0.671,2.686
0.463,-0.194,0.780,-4.089,-1.160,1.892
0.470,-0.177,0.793,-4.150,-0.916,3.174
0.462,-0.184,0.805,-4.639,-0.916,3.479
0.452,-0.222,0.822,-5.005,-1.587,3.113
0.457,-0.206,0.825,-4.517,-1.160,4.761
0.458,-0.162,0.816,-3.601,-0.916,6.287
0.462,-0.112,0.812,-2.625,-0.793,6.836
0.477,-0.097,0.834,-1.770,-1.343,6.042
0.466,-0.079,0.818,-0.549,0.000,4.822
0.467,-0.062,0.770,1.343,2.502,3.845
0.476,-0.077,0.753,2.014,2.869,2.136
0.473,-0.097,0.766,0.854,2.136,0.977
0.464,-0.086,0.764,-0.793,2.869,1.160
0.450,-0.087,0.757,-2.197,3.662,0.671
0.438,-0.085,0.758,-3.540,3.723,-0.122
0.435,-0.102,0.777,-4.700,3.723,-0.610
0.434,-0.106,0.777,-5.310,4.150,-0.549
0.430,-0.093,0.743,-4.517,4.456,0.488
0.458,-0.085,0.705,-4.700,3.784,1.282
0.481,0.005,0.685,-6.042,2.014,3.296
0.480,0.104,0.677,-7.446,0.183,3.784
0.483,0.104,0.697,-8.667,-1.526,-0.244
0.472,0.084,0.712,-9.521,-2.625,-4.333
0.457,0.067,0.744,-11.108,-3.296,-7.019
0.595,-2.075,2.181,12.451,-41.138,8.911
0.578,-2.279,2.483,47.119,-43.274,5.615
0.548,-2.494,2.780,86.243,-38.391,0.427
0.442,-2.782,3.011,112.976,-24.719,-2.380
0.144,-3.345,2.824,115.051,16.785,-4.761
-0.297,-4.000,2.416,96.069,69.458,5.432
-0.675,-4.000,1.895,50.476,118.652,47.302
-1.026,-4.000,1.326,-5.554,162.842,107.666
-1.321,-4.000,0.701,-43.945,188.049,174.133
-1.363,-3.624,0.031,-45.410,181.641,237.427
-1.154,-2.458,-0.087,-18.494,133.545,283.081
-1.018,-1.783,0.163,15.930,73.853,293.274
-0.945,-1.091,0.310,53.772,35.950,289.185
-0.864,-0.415,0.450,77.759,14.038,287.659
-0.965,0.194,0.405,80.933,9.277,283.203
-1.027,0.570,0.248,68.420,13.794,276.794
-0.929,1.051,0.042,47.302,16.907,274.414
-0.764,1.578,0.029,24.963,10.803,274.414
-0.686,1.855,0.220,6.287,-0.854,257.446
-0.558,2.010,0.491,-2.014,-8.423,231.628
-0.450,1.849,0.827,-0.122,-10.681,201.294
-0.420,1.489,1.040,6.775,-3.235,166.138
-0.417,1.302,0.964,16.724,14.587,146.240
-0.445,1.252,0.677,24.048,32.227,135.071
-0.404,1.223,0.420,28.015,37.964,124.390
-0.316,1.286,0.284,29.236,31.311,116.211
-0.196,1.418,0.181,27.588,23.071,110.291
-0.066,1.412,0.224,21.423,13.367,97.839
0.038,1.297,0.366,13.184,5.615,80.444
0.090,1.100,0.486,5.432,4.395,63.782
0.083,0.814,0.617,0.732,4.578,51.331
0.004,0.490,0.680,-0.854,6.409,42.664
-0.054,0.276,0.697,-0.732,8.606,41.748
-0.084,0.232,0.627,1.587,9.583,46.570
-0.054,0.260,0.583,3.052,6.470,51.697
0.041,0.302,0.679,2.686,-1.892,54.749
0.134,0.344,0.768,2.014,-6.653,56.458
0.235,0.380,0.816,2.930,-6.409,56.152
0.329,0.407,0.833,4.028,-4.700,52.856
0.355,0.389,0.836,3.540,-2.563,46.509
0.366,0.270,0.828,1.648,1.099,37.659
0.330,0.139,0.791,-0.488,5.737,30.640
0.307,0.058,0.743,-3.784,8.789,28.503
0.320,0.066,0.760,-6.287,7.507,30.396
0.366,0.109,0.797,-6.958,4.578,32.104
0.423,0.136,0.845,-6.287,2.258,31.067
0.463,0.144,0.826,-3.906,3.479,27.832
0.501,0.140,0.738,0.793,5.005,24.414
0.523,0.107,0.678,3.357,3.723,21.606
0.520,0.055,0.629,1.953,1.587,19.287
0.522,0.016,0.583,-1.099,0.366,18.799
0.535,-0.009,0.648,-5.249,-3.357,19.165
0.550,0.026,0.748,-8.362,-7.812,21.057
0.545,0.111,0.796,-9.949,-8.667,22.705
0.555,0.123,0.849,-10.376,-8.118,20.081
0.572,0.114,0.899,-9.644,-7.935,16.113
0.593,0.139,0.937,-8.362,-7.080,14.709
0.596,0.193,0.950,-5.920,-5.981,12.451
0.585,0.192,0.909,-2.136,-3.540,7.202
0.590,0.107,0.878,1.038,-2.014,0.549
0.577,0.020,0.862,2.075,-0.732,-3.357
0.547,0.000,0.813,1.831,2.014,-3.479
0.531,-0.004,0.744,1.526,4.395,-3.052
0.520,-0.029,0.722,1.038,3.601,-4.211
0.510,-0.059,0.751,-0.244,1.709,-5.066
0.514,-0.074,0.784,-0.488,0.549,-4.700
0.512,-0.077,0.780,1.404,0.793,-4.272
0.514,-0.086,0.778,4.517,-0.122,-4.456
0.523,-0.102,0.787,6.348,-1.648,-4.883
0.517,-0.120,0.778,6.226,-1.648,-5.188
0.497,-0.149,0.741,4.456,0.061,-5.005
0.495,-0.208,0.706,1.221,0.977,-4.517
0.508,-0.190,0.699,-2.563,0.122,-1.648
0.523,-0.137,0.717,-5.859,-1.404,2.380
0.540,-0.116,0.758,-8.545,-2.747,3.723
0.550,-0.119,0.813,-10.071,-3.357,3.418
0.567,-0.100,0.844,-8.484,-3.296,3.540
0.574,-0.066,0.872,-6.836,-2.991,3.052
0.572,-0.067,0.898,-5.066,-2.380,0.366
0.578,-0.057,0.943,-2.563,-1.587,-2.197
0.579,-0.048,0.974,1.282,-0.244,-4.883
0.570,-0.100,0.957,4.883,2.686,-8.972
0.550,-0.175,0.929,6.226,5.493,-11.780
0.528,-0.233,0.857,7.263,8.057,-12.085
0.525,-0.245,0.792,6.592,9.216,-9.644
0.530,-0.217,0.781,4.150,7.812,-6.226
0.545,-0.192,0.796,1.892,5.981,-4.089
0.543,-0.176,0.785,0.916,5.920,-3.174
0.530,-0.183,0.757,0.366,6.714,-3.540
0.512,-0.208,0.746,0.000,5.981,-4.089
0.500,-0.245,0.767,-0.916,4.456,-4.333
0.467,-0.288,0.801,0.000,3.113,-3.540
0.463,-0.314,0.826,2.136,3.357,-2.075
0.459,-0.322,0.815,6.958,3.784,-0.061
0.446,-0.345,0.800,12.451,3.479,2.197
0.466,-0.307,0.803,15.076,2.075,5.249
0.489,-0.250,0.794,17.151,1.160,7.751
0.493,-0.241,0.767,14.893,1.892,7.202
0.536,-0.201,0.766,13.550,2.197,8.667
0.563,-0.119,0.745,13.489,2.380,12.024
0.587,-0.087,0.729,8.606,3.723,11.536
0.612,-0.062,0.748,4.028,4.089,10.071
0.633,-0.044,0.758,0.732,4.822,8.789
0.616,-0.062,0.797,-3.479,5.798,6.592
0.604,-0.042,0.819,-4.944,7.385,5.371
0.574,-0.077,0.779,-4.639,9.766,2.686
0.549,-0.108,0.781,-4.333,9.399,-0.549
0.528,-0.148,0.770,1.221,8.057,-1.892
0.516,-0.163,0.741,6.104,7.385,-1.648
0.513,-0.177,0.734,9.460,5.432,-1.099
0.524,-0.184,0.745,10.315,3.906,-0.244
0.526,-0.195,0.740,9.827,3.662,0.427
0.528,-0.187,0.707,9.155,4.700,1.526
0.540,-0.181,0.698,6.531,4.700,2.502
0.540,-0.147,0.696,3.662,3.601,4.089
0.552,-0.136,0.720,-0.061,2.563,4.639
0.564,-0.119,0.744,-2.441,1.465,4.700
0.571,-0.089,0.766,-3.479,0.977,4.639
0.575,-0.068,0.790,-4.456,0.793,3.906
0.583,-0.057,0.824,-3.418,0.305,2.136
0.178,-1.948,2.166,-2.930,-4.211,-37.292
0.108,-1.939,2.289,-4.578,10.071,-13.977
0.039,-1.907,2.349,8.423,17.151,-1.587
-0.024,-1.985,2.383,32.654,18.494,-1.221
-0.120,-2.177,2.346,61.768,18.250,-4.456
-0.231,-2.383,2.444,81.177,16.235,-0.488
-0.360,-2.783,2.544,88.196,21.179,7.507
-0.553,-3.221,2.560,84.595,38.757,22.217
-0.720,-3.376,2.213,67.505,78.003,57.678
-0.903,-3.388,1.723,42.480,114.075,99.792
-1.074,-3.229,1.277,30.029,126.099,136.841
-1.118,-2.697,0.997,38.635,116.455,175.232
-1.107,-2.054,0.917,58.228,95.642,203.552
-1.083,-1.719,0.959,78.674,74.890,210.693
-1.044,-1.504,0.947,90.820,62.073,216.187
-1.006,-1.221,0.977,90.393,55.847,228.516
-0.905,-0.947,0.960,79.285,59.753,240.784
-0.849,-0.635,0.709,60.181,76.355,251.343
-0.802,-0.186,0.375,38.391,93.018,263.611
-0.782,0.305,0.103,23.071,98.938,270.569
-0.811,0.792,-0.105,23.010,93.628,265.442
-0.863,1.169,-0.203,38.147,78.064,248.413
-0.906,1.294,-0.146,57.434,53.894,222.168
-0.899,1.296,0.085,70.862,30.579,197.693
-0.791,1.403,0.154,79.163,19.226,185.242
-0.670,1.514,0.026,80.017,19.348,177.246
-0.542,1.500,-0.075,73.853,16.235,164.856
-0.417,1.483,-0.107,65.002,9.094,153.870
-0.317,1.416,-0.074,52.429,2.441,143.860
-0.220,1.364,-0.078,38.330,-0.671,134.766
-0.095,1.338,0.047,21.912,-4.517,128.601
0.046,1.340,0.391,7.324,-13.000,121.826
0.153,1.362,0.682,2.441,-14.893,110.779
0.198,1.246,0.842,5.493,-9.094,93.018
0.181,0.999,0.947,10.620,-3.540,73.181
0.177,0.764,0.904,17.029,0.916,60.364
0.182,0.628,0.859,18.738,1.770,56.824
0.196,0.528,0.922,13.855,-2.441,55.786
0.252,0.466,0.882,9.399,-1.038,53.528
0.288,0.449,0.828,5.005,0.610,52.612
0.316,0.450,0.784,-1.465,0.916,52.673
0.332,0.444,0.743,-7.446,1.343,50.598
0.342,0.358,0.773,-11.719,-0.793,45.166
0.362,0.324,0.782,-7.629,-3.784,40.039
0.410,0.268,0.809,-0.305,-7.874,34.973
0.437,0.142,0.906,4.517,-12.817,28.076
0.442,0.040,0.935,8.728,-12.939,23.804
0.464,0.003,0.899,10.559,-9.033,22.888
0.446,-0.009,0.828,8.240,-5.432,22.949
0.444,-0.026,0.766,3.662,-3.357,23.315
0.461,-0.058,0.755,-1.709,-3.601,23.865
0.496,-0.077,0.785,-7.141,-5.005,24.780
0.546,-0.063,0.835,-11.230,-7.019,26.917
0.586,-0.042,0.912,-12.207,-8.850,28.137
0.616,0.000,0.934,-10.864,-8.545,27.832
0.665,0.056,0.979,-7.568,-8.301,25.024
0.660,0.033,0.955,-5.188,-5.920,18.555
0.670,0.035,0.946,-4.089,-4.150,14.160
0.649,0.064,0.944,-0.244,-4.272,12.146
0.620,-0.004,0.887,0.793,-1.099,6.531
0.574,-0.102,0.837,-2.136,2.991,1.770
0.518,-0.164,0.814,-5.737,5.798,1.282
0.476,-0.192,0.791,-8.240,7.874,2.441
0.436,-0.232,0.777,-8.667,9.094,2.808
0.418,-0.266,0.769,-7.141,9.216,2.747
0.431,-0.270,0.771,-3.723,8.118,3.723
0.461,-0.255,0.783,-0.244,6.836,5.310
0.497,-0.213,0.776,2.625,7.202,6.775
0.522,-0.196,0.743,3.601,9.277,6.592
0.533,-0.181,0.680,3.601,11.536,5.371
0.519,-0.206,0.621,1.465,12.390,3.906
0.512,-0.256,0.614,-2.197,10.925,3.052
0.511,-0.271,0.677,-6.042,7.202,5.005
0.506,-0.245,0.737,-8.362,4.333,8.362
0.502,-0.225,0.769,-9.521,3.723,10.254
0.495,-0.218,0.773,-7.446,3.052,10.132
0.508,-0.227,0.788,-4.883,1.099,9.888
0.517,-0.206,0.789,-1.892,-0.305,10.254
0.554,-0.172,0.779,1.526,-0.244,9.949
0.575,-0.195,0.745,2.625,0.671,6.836
0.575,-0.154,0.735,2.136,0.549,6.226
0.604,-0.171,0.771,0.854,-0.366,4.517
0.611,-0.179,0.828,-2.258,0.061,2.502
0.606,-0.167,0.841,-3.113,3.113,2.197
0.580,-0.142,0.788,-3.479,8.118,1.465
0.555,-0.147,0.753,-3.357,10.437,-0.366
0.548,-0.191,0.748,-1.709,9.155,-2.136
0.546,-0.214,0.754,1.892,7.202,-2.319
0.549,-0.196,0.762,5.554,5.432,-2.075
0.572,-0.169,0.735,7.751,5.554,-1.892
0.571,-0.185,0.686,8.240,6.104,-2.869
0.555,-0.239,0.677,6.531,4.944,-4.700
0.544,-0.269,0.689,4.150,3.418,-4.272
0.535,-0.278,0.696,0.916,3.052,-2.747
0.512,-0.290,0.706,-2.808,2.991,-1.892
0.497,-0.302,0.711,-5.737,3.174,-0.183
0.494,-0.303,0.726,-7.263,2.808,2.686
0.494,-0.268,0.748,-7.446,1.892,5.493
0.500,-0.233,0.778,-6.775,1.038,7.019
0.510,-0.218,0.798,-5.188,1.221,6.836
0.537,-0.209,0.774,-1.770,2.197,5.920
0.550,-0.185,0.758,1.770,2.258,4.822
0.563,-0.174,0.782,2.014,1.282,3.845
0.562,-0.179,0.789,1.160,2.014,3.052
0.554,-0.180,0.743,1.465,4.028,1.953
0.547,-0.174,0.736,1.831,3.784,1.648
0.552,-0.171,0.754,0.366,2.380,1.648
0.550,-0.158,0.767,-1.343,2.563,2.075
0.542,-0.162,0.755,-1.953,3.601,1.770
0.528,-0.172,0.743,-1.770,3.784,0.610
0.522,-0.176,0.731,-1.160,3.662,0.061
0.520,-0.203,0.718,-0.732,3.540,-1.099
0.508,-0.251,0.705,-0.671,3.357,-1.831
0.488,-0.275,0.685,-1.465,3.113,-0.671
0.491,-0.248,0.683,-2.991,2.380,2.136
0.496,-0.231,0.703,-5.127,1.221,4.028
0.501,-0.223,0.699,-7.935,1.343,5.127
0.507,-0.187,0.706,-11.902,1.404,6.897
0.536,-0.135,0.743,-14.893,0.244,8.240
0.562,-0.116,0.775,-15.991,-0.244,7.812
-0.293,-2.110,2.269,40.222,-72.510,-37.964
-0.435,-2.447,2.519,30.457,-51.697,-26.917
-0.568,-2.822,2.563,15.991,-16.785,-12.085
-0.672,-3.030,2.288,-5.493,29.114,11.353
-0.820,-3.280,1.857,-28.625,71.899,39.368
-0.937,-3.618,1.482,-49.255,99.731,65.186
-1.027,-3.805,1.143,-48.889,103.455,95.520
-1.116,-3.609,0.864,-32.837,91.309,134.827
-1.129,-3.429,0.975,-14.832,59.570,166.321
-1.149,-3.213,1.326,3.662,28.198,191.833
-1.137,-2.762,1.603,18.311,13.367,222.717
-1.173,-2.346,1.988,22.827,7.263,246.399
-1.198,-1.976,2.236,25.757,15.686,261.230
-1.262,-1.630,2.289,30.884,38.635,272.400
-1.342,-1.321,2.164,33.325,67.932,279.846
-1.448,-1.074,1.848,35.278,98.083,282.959
-1.503,-0.703,1.448,38.574,119.751,290.100
-1.496,-0.203,1.085,44.006,128.113,299.011
-1.373,0.285,0.672,52.734,128.479,300.476
-1.233,0.697,0.363,59.875,120.789,296.387
-1.137,1.127,0.193,64.697,105.774,289.795
-1.035,1.619,-0.013,65.552,94.421,281.921
-0.881,1.963,-0.185,62.927,83.130,266.785
-0.707,2.124,-0.259,56.274,67.871,243.408
-0.512,2.063,-0.270,48.035,54.260,214.722
-0.355,1.955,-0.138,38.208,40.833,189.392
-0.225,1.899,0.068,28.992,29.724,169.495
-0.132,1.826,0.191,23.682,26.611,149.658
-0.095,1.602,0.248,19.958,27.893,126.648
-0.116,1.281,0.240,14.343,29.785,105.347
-0.119,1.020,0.282,9.338,28.259,91.553
-0.132,0.757,0.441,8.118,21.301,81.726
-0.133,0.538,0.574,9.399,16.602,74.829
-0.090,0.450,0.598,10.254,15.625,74.524
-0.041,0.564,0.629,6.287,11.108,79.956
0.070,0.731,0.788,2.014,2.563,82.153
0.167,0.727,0.819,4.517,2.808,74.768
0.243,0.671,0.781,7.690,8.484,64.392
0.276,0.604,0.753,8.850,10.986,56.091
0.268,0.494,0.631,7.568,15.747,47.546
0.234,0.315,0.513,2.686,19.958,40.222
0.227,0.139,0.474,-1.770,17.761,36.438
0.219,0.075,0.498,-3.540,11.475,38.330
0.231,0.061,0.578,-4.456,5.249,42.358
0.291,0.109,0.593,-2.014,2.319,44.739
0.328,0.139,0.622,1.587,0.000,43.884
0.370,0.103,0.685,2.563,-2.441,39.734
0.412,0.078,0.719,3.113,-2.075,36.926
0.458,0.064,0.712,3.845,-0.549,34.668
0.482,0.018,0.676,2.319,1.526,32.593
0.498,-0.001,0.637,-1.648,2.991,32.227
0.511,0.066,0.607,-4.028,2.014,33.752
0.540,0.108,0.660,-6.592,-1.892,33.081
0.563,0.102,0.740,-8.911,-4.517,30.151
0.560,0.067,0.747,-8.240,-4.211,26.794
0.559,0.045,0.735,-5.920,-3.601,24.292
0.554,0.038,0.734,-2.930,-4.822,22.461
0.559,0.024,0.770,-1.038,-7.019,20.325
0.561,0.046,0.789,0.610,-7.690,18.738
0.554,0.013,0.802,0.793,-6.836,15.503
0.534,-0.046,0.805,-0.122,-5.188,11.963
0.501,-0.095,0.794,-1.465,-3.601,10.193
0.471,-0.113,0.776,-2.747,-2.563,10.254
0.459,-0.154,0.768,-4.028,-1.343,10.681
0.456,-0.187,0.798,-5.066,-1.587,11.169
0.446,-0.168,0.823,-4.639,-2.197,12.573
0.465,-0.103,0.850,-2.136,-2.563,14.221
0.494,-0.092,0.881,-0.488,-2.441,12.878
0.492,-0.109,0.852,1.221,0.244,10.742
0.501,-0.096,0.808,5.432,2.563,10.071
0.528,-0.120,0.796,7.690,1.648,8.545
0.537,-0.120,0.757,8.606,1.465,7.629
0.542,-0.069,0.695,8.728,1.526,8.057
0.554,-0.097,0.711,5.432,-0.671,6.897
0.562,-0.144,0.732,0.916,-1.831,5.432
0.544,-0.169,0.738,-2.563,-1.465,6.409
0.524,-0.179,0.723,-5.066,-1.648,8.179
0.525,-0.186,0.778,-7.568,-3.906,10.437
0.531,-0.173,0.859,-10.437,-5.432,13.306
0.529,-0.162,0.893,-12.878,-3.845,15.747
0.541,-0.141,0.864,-12.512,-1.404,17.212
0.525,-0.106,0.811,-9.094,-0.305,17.700
0.523,-0.107,0.831,-6.409,-1.831,16.479
0.545,-0.139,0.867,-3.906,-3.113,14.282
0.563,-0.161,0.856,-1.648,-2.075,13.428
0.573,-0.115,0.807,0.244,-0.610,14.221
0.575,-0.043,0.788,1.160,-1.160,14.343
0.587,0.021,0.842,0.061,-2.625,13.000
0.587,0.006,0.887,-0.549,-1.953,8.789
0.571,-0.029,0.897,-0.366,1.404,4.333
0.545,-0.043,0.835,2.258,5.127,2.136
0.538,-0.050,0.823,3.723,5.615,0.427
0.545,-0.073,0.851,3.357,4.944,-0.977
0.549,-0.092,0.836,2.930,7.080,-1.526
0.533,-0.129,0.817,3.235,8.789,-2.075
0.520,-0.096,0.754,5.676,10.254,-1.892
0.512,-0.084,0.733,7.141,9.155,-2.075
0.505,-0.133,0.740,6.775,7.385,-3.845
0.498,-0.164,0.724,6.775,7.263,-4.639
0.484,-0.137,0.674,7.935,7.019,-3.174
0.483,-0.128,0.663,6.836,5.432,-2.563
0.491,-0.159,0.693,4.272,3.479,-2.991
0.505,-0.180,0.727,2.563,2.258,-2.808
0.508,-0.171,0.728,2.563,2.197,-1.892
0.514,-0.168,0.737,2.258,1.892,-0.977
0.522,-0.176,0.764,1.282,0.793,-0.488
0.529,-0.159,0.795,1.343,-0.122,0.488
0.511,-0.140,0.787,1.709,0.061,1.099
0.505,-0.144,0.756,2.441,0.732,0.366
0.527,-0.123,0.793,2.380,-1.099,0.427
0.539,-0.116,0.842,2.380,-2.441,0.488
0.545,-0.108,0.817,3.052,-0.366,-0.061
0.556,-0.073,0.761,3.479,2.258,0.000
0.558,-0.072,0.747,2.625,1.587,-1.343
0.558,-0.115,0.771,0.671,0.305,-2.930
0.548,-0.143,0.761,-0.305,1.587,-3.479
0.533,-0.137,0.703,-0.427,3.357,-2.930
0.521,-0.148,0.687,-0.244,1.892,-2.747
