aX,aY,aZ,gX,gY,gZ
0.553,-0.315,-0.896,5.615,-0.061,-6.409
0.562,-0.212,-0.811,10.071,-2.502,0.000
0.554,-0.146,-0.830,9.705,-1.282,4.333
0.550,-0.110,-0.840,4.883,-0.916,3.357
0.547,-0.091,-0.806,0.305,-1.831,1.160
0.544,-0.054,-0.797,-2.747,-1.343,-0.671
0.544,-0.059,-0.792,-5.493,0.549,-3.357
0.552,-0.077,-0.785,-7.996,1.526,-6.348
0.562,-0.088,-0.842,-9.460,4.089,-8.484
0.569,-0.114,-0.873,-10.681,3.784,-10.315
0.556,-0.140,-0.824,-8.423,1.221,-10.803
0.549,-0.123,-0.810,-3.540,1.526,-9.094
0.556,-0.136,-0.832,-0.732,3.601,-8.362
0.563,-0.149,-0.818,0.122,3.235,-8.484
0.561,-0.155,-0.837,-0.732,3.052,-8.606
0.552,-0.156,-0.828,-1.465,2.686,-8.362
0.549,-0.123,-0.820,-0.854,2.014,-7.324
0.548,-0.092,-0.844,-0.549,2.808,-6.897
0.538,-0.080,-0.829,-0.793,1.831,-8.179
0.527,-0.058,-0.791,-2.197,1.038,-10.193
0.519,-0.066,-0.766,-4.150,1.587,-12.817
0.528,-0.058,-0.817,-3.967,4.517,-14.709
0.533,-0.054,-0.843,-2.502,5.371,-16.174
0.526,-0.053,-0.827,-0.305,3.906,-17.822
0.526,-0.090,-0.806,0.488,3.357,-19.897
0.534,-0.103,-0.844,1.343,4.517,-20.386
0.543,-0.117,-0.862,1.770,4.089,-20.386
0.534,-0.167,-0.843,1.343,2.319,-20.569
0.530,-0.171,-0.824,1.953,1.465,-18.921
-0.624,-3.123,-2.099,8.118,50.903,-44.922
-0.590,-3.803,-2.272,-0.427,37.781,-14.404
-0.646,-4.000,-2.203,-0.610,19.531,34.119
-0.658,-4.000,-2.058,0.305,7.751,100.098
-0.799,-4.000,-2.345,-4.883,6.409,178.040
-1.077,-4.000,-2.302,-6.714,-8.789,260.010
-1.376,-3.429,-2.037,1.831,-32.532,333.008
-1.569,-2.354,-1.976,14.099,-38.147,392.029
-1.617,-1.422,-2.184,5.981,-38.208,422.180
-1.564,-0.907,-2.288,-22.156,-53.589,419.373
-1.530,-0.808,-2.155,-58.105,-82.825,403.748
-1.572,-0.755,-1.929,-88.074,-106.567,396.118
-1.687,-0.645,-1.499,-113.464,-124.695,398.621
-1.805,-0.478,-1.119,-138.489,-130.066,404.541
-1.845,-0.173,-0.984,-164.429,-120.605,412.354
-1.828,0.200,-1.031,-182.739,-104.980,418.091
-1.733,0.826,-1.230,-169.861,-90.698,426.514
-1.630,1.677,-1.363,-109.924,-87.219,435.364
-1.503,2.702,-0.995,-16.479,-101.685,433.472
-1.486,3.134,-0.406,69.946,-117.126,400.269
-1.200,3.377,0.251,110.291,-125.488,346.436
-0.905,3.125,0.225,93.323,-106.812,272.034
-0.594,2.541,0.086,35.706,-86.914,194.946
-0.400,1.727,0.023,-24.536,-77.332,137.268
-0.199,1.279,0.015,-57.861,-68.787,115.417
-0.083,1.247,-0.250,-68.420,-53.162,115.662
0.005,1.564,-0.424,-56.458,-41.199,119.629
0.033,1.873,-0.333,-36.255,-39.551,112.427
0.046,1.757,-0.170,-21.240,-35.889,85.083
0.170,1.395,-0.112,-17.639,-24.719,50.232
0.277,1.041,-0.151,-22.766,-10.498,24.109
0.305,0.625,-0.180,-35.095,-1.282,4.089
0.372,0.280,-0.267,-39.490,8.850,-5.493
0.374,0.143,-0.314,-41.138,14.954,-3.967
0.396,0.121,-0.486,-42.480,22.400,-1.038
0.416,0.170,-0.645,-43.579,27.893,1.587
0.430,0.182,-0.771,-45.959,28.137,0.244
0.427,0.148,-0.835,-44.067,26.123,-2.625
0.449,0.145,-0.867,-36.804,23.376,-5.066
0.473,0.056,-0.891,-28.748,22.034,-9.033
0.503,0.020,-0.913,-22.583,20.325,-12.085
0.530,-0.041,-0.896,-20.325,17.273,-15.442
0.554,-0.177,-0.834,-20.386,13.550,-19.775
0.574,-0.303,-0.842,-18.677,11.780,-20.874
0.582,-0.418,-0.739,-14.526,8.667,-17.761
0.594,-0.548,-0.729,-10.071,10.193,-12.268
0.601,-0.550,-0.723,-4.272,12.451,-1.648
0.603,-0.406,-0.714,0.732,13.550,10.559
0.615,-0.238,-0.732,2.014,14.404,17.456
0.618,-0.153,-0.790,0.610,15.625,17.029
0.611,-0.101,-0.816,-1.160,14.709,13.672
0.605,-0.063,-0.865,-1.953,14.221,9.766
0.594,-0.046,-0.891,-2.258,13.245,5.249
0.578,-0.084,-0.888,-2.197,10.986,-0.122
0.575,-0.130,-0.900,-1.770,9.888,-3.967
0.581,-0.187,-0.919,0.000,9.338,-6.226
0.578,-0.269,-0.909,2.502,8.118,-6.836
0.581,-0.284,-0.901,4.517,6.836,-4.883
0.580,-0.279,-0.901,4.883,6.348,-2.686
0.583,-0.308,-0.922,3.418,5.737,-1.770
0.579,-0.286,-0.900,2.319,4.333,0.916
0.565,-0.210,-0.864,0.732,2.380,3.723
0.553,-0.160,-0.840,-1.953,2.014,3.479
0.546,-0.183,-0.828,-5.737,1.892,-0.061
0.542,-0.206,-0.788,-8.789,1.587,-2.014
0.545,-0.182,-0.800,-10.193,2.441,-2.258
0.540,-0.198,-0.820,-10.620,3.540,-3.357
0.532,-0.224,-0.802,-10.010,2.930,-4.578
0.534,-0.216,-0.852,-7.751,4.150,-4.150
0.541,-0.224,-0.914,-5.188,4.761,-3.540
0.542,-0.254,-0.926,-2.441,2.380,-3.296
0.531,-0.215,-0.915,-0.122,-0.183,-1.770
0.520,-0.157,-0.875,1.221,-2.258,-0.793
0.508,-0.141,-0.853,1.465,-2.747,-1.770
0.506,-0.180,-0.798,0.122,-3.235,-3.845
0.510,-0.224,-0.767,-0.793,-2.625,-5.554
0.520,-0.207,-0.797,-1.038,0.366,-5.005
0.524,-0.192,-0.797,-2.441,0.977,-5.249
0.529,-0.218,-0.796,-3.906,1.038,-6.897
0.537,-0.266,-0.838,-4.944,2.197,-7.874
0.547,-0.343,-0.888,-5.432,3.113,-6.958
0.545,-0.406,-0.887,-5.615,2.014,-4.395
0.537,-0.355,-0.881,-5.859,1.221,0.488
0.531,-0.296,-0.861,-8.240,0.793,4.089
0.536,-0.249,-0.865,-13.794,1.282,4.150
0.541,-0.228,-0.849,-20.935,1.160,2.258
0.552,-0.219,-0.849,-26.978,0.977,-0.488
0.564,-0.217,-0.853,-29.175,1.038,-2.014
0.559,-0.200,-0.852,-27.527,0.488,-2.563
0.537,-0.170,-0.818,-22.034,-0.183,-3.113
0.535,-0.172,-0.815,-13.916,0.305,-4.456
0.542,-0.187,-0.874,-6.104,2.014,-6.042
0.539,-0.241,-0.865,0.305,0.488,-7.874
0.532,-0.295,-0.836,4.639,-1.099,-8.789
0.541,-0.341,-0.841,5.798,-0.671,-8.179
0.542,-0.362,-0.837,4.578,-0.793,-6.653
0.538,-0.342,-0.823,2.319,-1.648,-3.906
0.541,-0.298,-0.814,-0.305,-1.465,-2.197
0.539,-0.236,-0.807,-2.991,-1.587,-0.977
0.532,-0.198,-0.793,-5.066,-1.770,-1.282
0.524,-0.176,-0.786,-6.165,-1.648,-2.808
0.521,-0.172,-0.774,-6.775,-1.099,-5.066
0.526,-0.165,-0.815,-6.775,0.366,-7.446
0.532,-0.195,-0.835,-7.141,0.488,-10.315
0.532,-0.243,-0.821,-6.836,-1.282,-12.878
0.535,-0.242,-0.848,-5.005,-1.160,-12.756
0.528,-0.293,-0.820,-2.197,-1.770,-12.817
0.525,-0.344,-0.791,0.183,-2.502,-12.024
0.535,-0.338,-0.832,1.709,-0.793,-8.728
0.528,-0.329,-0.819,0.854,-1.465,-6.409
0.512,-0.319,-0.781,-1.343,-2.991,-5.188
0.504,-0.281,-0.780,-3.845,-2.563,-4.150
0.511,-0.257,-0.809,-6.287,-1.709,-4.150
0.513,-0.249,-0.824,-7.996,-1.953,-5.127
0.509,-0.226,-0.798,-9.888,-2.930,-5.676
0.513,-0.201,-0.796,-11.536,-3.052,-6.714
0.519,-0.161,-0.829,-11.597,-2.441,-7.935
0.513,-0.155,-0.780,-9.888,-3.845,-10.315
0.509,-0.183,-0.726,-7.812,-4.456,-13.245
0.519,-0.222,-0.745,-4.761,-3.052,-15.747
-0.485,-2.101,-1.570,-54.382,14.771,30.518
-0.591,-2.428,-1.562,-72.937,9.216,41.626
-0.632,-2.923,-1.555,-93.750,5.005,51.941
-0.621,-3.797,-1.678,-117.920,2.014,67.993
-0.629,-4.000,-1.788,-133.179,-3.845,108.582
-0.787,-4.000,-2.012,-129.028,-11.414,179.077
-1.182,-4.000,-1.750,-102.234,-27.954,272.095
-1.671,-4.000,-1.364,-67.444,-42.908,382.202
-2.000,-3.425,-1.195,-41.870,-33.264,475.098
-2.231,-2.343,-1.750,-50.476,-13.184,527.466
-2.246,-1.487,-1.726,-80.627,-28.442,543.762
-2.191,-0.973,-1.851,-120.117,-52.795,531.921
-2.148,-0.718,-1.834,-155.334,-77.393,509.033
-2.138,-0.515,-1.471,-173.218,-106.689,492.126
-2.184,-0.345,-1.247,-161.560,-114.868,484.985
-2.214,0.214,-0.862,-109.009,-118.958,494.263
-2.169,1.184,-0.580,-32.166,-116.577,508.179
-2.004,2.081,-0.252,43.030,-110.046,501.953
-1.824,2.905,0.317,94.177,-109.314,472.473
-1.567,3.588,0.795,98.511,-97.107,417.725
-1.158,3.992,0.666,48.218,-65.186,336.182
-0.733,3.881,0.244,-23.804,-30.518,239.197
-0.426,3.455,-0.033,-68.481,-12.878,155.273
-0.218,2.807,-0.144,-76.599,-3.052,93.323
-0.044,2.037,-0.303,-60.181,8.728,53.223
0.064,1.489,-0.547,-36.255,24.414,35.278
0.102,1.392,-0.745,-16.785,32.166,33.325
0.174,1.505,-0.809,-13.000,32.104,29.175
0.241,1.265,-0.891,-23.315,31.067,7.202
0.387,0.892,-0.956,-33.813,30.029,-17.212
0.425,0.578,-0.938,-31.860,26.428,-30.762
0.456,0.334,-0.823,-25.208,21.057,-37.964
0.502,0.041,-0.797,-22.705,21.179,-42.542
0.525,-0.147,-0.819,-22.339,21.912,-41.809
0.553,-0.236,-0.813,-17.334,19.897,-35.706
0.545,-0.273,-0.748,-10.559,15.625,-27.771
0.525,-0.246,-0.694,-3.235,14.038,-19.470
0.515,-0.185,-0.659,3.906,14.465,-12.756
0.530,-0.136,-0.729,7.935,17.578,-10.193
0.559,-0.162,-0.799,8.118,18.677,-11.841
0.578,-0.237,-0.879,7.263,17.456,-14.832
0.579,-0.319,-0.873,5.859,13.550,-16.724
0.582,-0.417,-0.835,3.967,9.277,-16.602
0.603,-0.462,-0.817,4.639,7.446,-12.451
0.626,-0.487,-0.792,8.789,6.165,-5.859
0.641,-0.463,-0.739,12.573,4.578,1.160
0.653,-0.407,-0.703,15.991,4.028,7.874
0.644,-0.318,-0.681,16.418,4.517,12.512
0.631,-0.238,-0.654,13.855,4.883,13.672
0.621,-0.173,-0.694,10.010,7.324,11.475
0.612,-0.173,-0.703,5.676,7.812,6.653
0.616,-0.206,-0.733,0.854,7.935,1.770
0.618,-0.225,-0.752,-1.038,8.606,-0.854
0.618,-0.228,-0.725,-0.732,8.057,-1.892
0.624,-0.203,-0.761,-0.427,9.583,-2.563
0.642,-0.209,-0.763,0.061,9.766,-4.578
0.653,-0.297,-0.781,1.038,9.216,-7.080
0.656,-0.396,-0.767,4.211,8.301,-6.592
0.643,-0.383,-0.737,10.010,7.996,-1.587
0.625,-0.296,-0.717,14.099,8.240,3.418
0.604,-0.239,-0.735,13.123,9.583,3.784
0.598,-0.259,-0.762,8.484,10.132,0.000
0.599,-0.271,-0.799,3.418,10.803,-2.197
0.604,-0.279,-0.857,-0.488,11.169,-2.930
0.597,-0.307,-0.881,-1.892,10.132,-3.357
0.595,-0.302,-0.863,-1.343,8.179,-2.380
0.586,-0.264,-0.843,-1.282,7.080,-0.793
0.588,-0.295,-0.811,-2.991,5.615,-1.221
0.587,-0.333,-0.795,-3.601,5.310,-1.038
0.580,-0.287,-0.774,-2.197,4.822,1.831
0.571,-0.222,-0.771,-0.366,5.066,3.723
0.564,-0.205,-0.751,0.854,5.310,2.747
0.568,-0.202,-0.756,1.526,5.920,0.977
0.572,-0.216,-0.772,1.099,6.775,-0.916
0.571,-0.229,-0.739,0.793,5.798,-2.075
0.579,-0.261,-0.771,0.122,6.714,-2.441
0.589,-0.284,-0.813,0.000,7.751,-2.380
0.585,-0.302,-0.798,0.122,5.859,-1.892
0.573,-0.306,-0.770,-0.732,4.456,-0.793
0.573,-0.286,-0.773,-1.709,4.822,0.916
0.568,-0.256,-0.773,-2.502,5.188,2.014
0.562,-0.250,-0.733,-2.991,4.517,1.282
0.574,-0.253,-0.785,-3.357,6.714,0.305
0.585,-0.244,-0.806,-2.441,7.141,-0.183
0.585,-0.263,-0.781,-1.099,5.249,-0.916
0.584,-0.289,-0.779,-0.366,5.249,-1.038
0.587,-0.264,-0.792,0.061,5.676,0.061
0.589,-0.234,-0.804,-0.244,5.249,0.305
0.579,-0.223,-0.807,-1.587,4.456,-1.099
0.569,-0.284,-0.766,-2.930,3.296,-2.441
0.574,-0.325,-0.780,-3.479,3.967,-2.625
0.589,-0.285,-0.820,-2.319,5.737,-0.671
0.588,-0.237,-0.817,-1.221,4.456,0.854
0.575,-0.216,-0.784,-0.305,2.808,-0.366
0.579,-0.269,-0.784,-0.549,2.869,-2.380
0.595,-0.322,-0.808,-0.305,3.845,-2.930
0.607,-0.302,-0.820,1.404,3.662,-1.099
0.601,-0.256,-0.805,1.953,2.197,0.732
0.584,-0.213,-0.775,1.038,0.427,0.610
0.579,-0.250,-0.740,-0.610,-0.061,-1.526
0.589,-0.285,-0.759,-1.526,1.709,-2.197
0.589,-0.250,-0.764,-1.038,2.563,-0.977
0.575,-0.198,-0.756,-1.526,2.625,-0.671
0.565,-0.188,-0.750,-2.319,2.808,-2.380
0.570,-0.235,-0.764,-3.113,3.723,-4.883
0.573,-0.272,-0.794,-3.113,4.883,-5.920
0.574,-0.262,-0.794,-2.014,4.395,-4.700
0.560,-0.235,-0.803,-0.793,3.845,-3.723
0.551,-0.224,-0.779,0.549,2.808,-3.967
0.557,-0.222,-0.781,0.916,3.052,-4.639
0.562,-0.203,-0.820,0.793,4.272,-5.127
0.560,-0.177,-0.816,1.282,3.357,-6.165
0.555,-0.182,-0.789,1.709,1.892,-8.301
0.559,-0.222,-0.788,1.770,2.197,-10.620
0.563,-0.225,-0.799,1.892,2.625,-11.169
0.556,-0.221,-0.775,2.136,1.709,-11.475
0.554,-0.228,-0.769,1.953,1.526,-11.719
0.552,-0.232,-0.790,1.831,2.258,-11.902
0.553,-0.262,-0.782,1.526,1.770,-12.024
0.549,-0.248,-0.792,2.197,1.709,-10.864
-0.345,-2.423,-2.020,14.465,14.954,2.563
-0.451,-2.630,-1.857,20.020,6.714,38.574
-0.491,-2.516,-1.959,15.381,8.606,74.951
-0.500,-2.403,-2.018,-1.953,8.057,105.103
-0.551,-2.147,-2.118,-21.667,3.418,129.822
-0.585,-1.791,-2.240,-41.565,-1.770,151.672
-0.627,-1.440,-2.342,-59.143,-9.399,164.734
-0.735,-1.151,-2.465,-78.125,-19.348,168.030
-0.719,-1.394,-2.392,-89.478,-35.156,157.349
-0.708,-2.110,-2.627,-90.393,-45.959,148.071
-0.820,-2.618,-2.586,-79.956,-67.627,164.307
-1.019,-3.224,-2.275,-65.430,-101.624,195.496
-1.249,-3.679,-1.812,-58.228,-127.258,240.784
-1.594,-3.487,-1.746,-53.528,-132.141,306.458
-1.983,-2.671,-1.536,-50.537,-142.395,380.066
-2.333,-1.503,-1.164,-50.476,-153.381,438.660
-2.480,-0.210,-1.051,-51.636,-152.222,468.445
-2.389,0.840,-0.759,-60.852,-160.706,466.125
-2.167,1.380,-0.601,-67.383,-161.743,437.195
-1.984,1.949,-0.123,-45.227,-164.856,413.330
-1.656,2.768,0.488,-7.874,-166.443,396.057
-1.511,3.359,0.940,26.062,-151.062,362.915
-1.183,3.761,1.203,43.274,-126.221,315.063
-0.787,3.698,0.943,40.100,-86.243,253.540
-0.501,3.382,0.558,18.311,-51.941,191.650
-0.275,2.874,0.291,-12.207,-29.541,137.939
-0.095,2.429,0.028,-47.607,-12.085,98.206
0.010,2.126,-0.319,-73.425,4.395,67.993
0.135,1.873,-0.573,-82.092,12.329,44.495
0.173,1.563,-0.693,-78.613,14.404,25.085
0.250,1.256,-0.766,-65.735,15.808,9.644
0.312,0.828,-0.886,-52.612,16.357,-6.042
0.345,0.372,-0.853,-44.312,10.803,-17.456
0.393,0.055,-0.897,-36.621,8.545,-20.508
0.432,-0.184,-0.924,-29.236,6.531,-17.456
0.443,-0.271,-0.857,-21.362,1.648,-9.033
0.467,-0.262,-0.935,-13.794,0.916,-0.732
0.481,-0.254,-0.885,-10.681,-1.587,5.127
0.464,-0.261,-0.787,-9.705,-6.104,8.728
0.477,-0.177,-0.802,-7.202,-4.944,13.550
0.450,-0.106,-0.802,-2.563,-4.150,16.174
0.449,-0.067,-0.814,2.197,-4.211,16.235
0.462,-0.068,-0.855,4.333,-2.991,14.404
0.475,-0.072,-0.851,4.639,-3.296,12.817
0.488,-0.110,-0.848,4.578,-3.296,11.597
0.490,-0.109,-0.786,5.005,-3.601,11.658
0.484,-0.059,-0.692,3.784,-3.479,12.817
0.473,-0.021,-0.627,0.488,-1.831,11.292
0.480,0.005,-0.634,-3.601,2.686,8.362
0.497,0.025,-0.704,-7.202,7.874,5.005
0.491,0.034,-0.750,-9.460,10.620,1.221
0.482,0.005,-0.798,-9.033,12.024,-2.197
0.489,-0.059,-0.874,-7.874,13.733,-5.554
0.494,-0.091,-0.947,-7.507,14.404,-7.568
0.499,-0.142,-0.949,-7.446,12.207,-9.705
0.492,-0.202,-0.982,-5.676,11.292,-10.559
0.501,-0.253,-0.992,-2.808,10.254,-10.010
0.508,-0.293,-1.005,-0.549,8.484,-8.606
0.521,-0.388,-0.984,0.671,5.859,-7.141
0.526,-0.443,-0.995,1.587,4.700,-3.967
0.526,-0.388,-0.986,2.808,3.540,1.587
0.513,-0.309,-0.956,2.563,1.038,6.287
0.495,-0.248,-0.928,0.183,-0.549,7.874
0.473,-0.201,-0.864,-2.686,-2.136,7.874
0.481,-0.170,-0.899,-4.822,-0.671,7.019
0.485,-0.142,-0.956,-5.005,0.793,6.042
0.480,-0.135,-0.917,-3.357,-1.648,5.188
0.473,-0.131,-0.915,-1.282,-2.441,4.333
0.473,-0.113,-0.910,1.160,-2.930,3.906
0.467,-0.099,-0.866,3.113,-3.662,3.174
0.458,-0.084,-0.841,3.174,-3.601,1.526
0.452,-0.098,-0.854,2.014,-2.686,-1.160
0.442,-0.147,-0.852,0.916,-1.892,-3.296
0.436,-0.193,-0.824,0.305,-1.343,-4.456
0.445,-0.210,-0.852,-0.488,0.854,-4.395
0.451,-0.208,-0.900,-2.014,2.930,-4.089
0.452,-0.211,-0.875,-4.150,1.465,-4.150
0.460,-0.266,-0.885,-5.249,1.282,-4.517
0.466,-0.265,-0.931,-3.296,2.930,-2.930
0.466,-0.238,-0.933,-0.671,2.136,-1.099
0.460,-0.240,-0.921,0.427,0.366,-0.610
0.442,-0.250,-0.887,0.671,-0.732,-0.427
0.439,-0.224,-0.877,0.977,-0.732,0.732
0.454,-0.189,-0.906,0.427,1.160,1.404
0.463,-0.184,-0.909,-0.488,0.488,0.366
0.449,-0.182,-0.894,-0.549,-0.488,-0.854
0.441,-0.174,-0.816,-0.366,-1.709,-1.465
0.455,-0.194,-0.848,-1.038,0.610,-2.197
0.468,-0.205,-0.886,-1.831,3.052,-2.380
0.461,-0.211,-0.868,-2.686,1.343,-2.319
0.454,-0.238,-0.849,-2.930,1.038,-2.319
0.452,-0.229,-0.831,-1.831,0.977,-1.465
0.446,-0.186,-0.868,-0.916,2.991,0.244
0.450,-0.186,-0.855,-1.892,2.258,-0.488
0.458,-0.216,-0.900,-2.747,2.991,-1.709
0.457,-0.192,-0.901,-2.319,2.686,-1.221
0.455,-0.180,-0.889,-2.014,1.343,-1.465
0.460,-0.190,-0.904,-1.770,1.770,-2.197
0.464,-0.209,-0.894,-1.831,0.916,-2.747
0.463,-0.202,-0.903,-1.709,0.732,-2.869
0.457,-0.188,-0.896,-1.343,0.244,-2.930
0.452,-0.174,-0.873,-0.122,-0.244,-2.930
0.455,-0.173,-0.906,0.488,0.916,-3.174
0.460,-0.198,-0.917,0.122,0.854,-3.601
0.454,-0.198,-0.884,0.061,-0.977,-3.296
0.447,-0.158,-0.897,-0.305,-0.610,-2.380
0.450,-0.139,-0.885,-1.099,-0.977,-2.563
0.447,-0.140,-0.882,-2.258,-1.221,-3.967
0.451,-0.150,-0.874,-3.601,-1.404,-5.554
0.454,-0.170,-0.885,-3.723,-0.977,-6.897
0.460,-0.167,-0.904,-3.357,-0.793,-7.385
0.461,-0.158,-0.911,-3.113,-1.770,-7.568
0.446,-0.159,-0.883,-2.014,-2.930,-8.179
0.443,-0.158,-0.880,-0.977,-3.113,-8.728
0.445,-0.176,-0.896,-0.366,-2.502,-9.521
0.435,-0.163,-0.883,-0.610,-2.991,-9.399
0.430,-0.140,-0.864,-1.221,-3.357,-9.399
0.431,-0.141,-0.884,-1.953,-2.930,-10.437
0.437,-0.164,-0.856,-2.686,-3.174,-11.475
0.442,-0.135,-0.882,-2.686,-2.502,-10.986
-0.462,-1.993,-2.105,0.305,34.241,0.549
-0.571,-2.220,-2.356,-9.888,21.912,14.038
-0.668,-2.775,-2.335,-21.240,-1.160,23.743
-0.706,-3.688,-2.283,-29.419,-24.780,39.246
-0.799,-4.000,-2.186,-30.090,-44.128,79.651
-0.923,-4.000,-2.102,-13.123,-61.707,148.254
-1.090,-4.000,-2.127,2.441,-75.989,224.243
-1.390,-3.766,-1.956,8.240,-90.210,294.617
-1.681,-2.921,-1.741,16.235,-107.239,362.610
-1.760,-2.049,-1.663,25.391,-109.802,412.354
-1.867,-1.179,-1.689,14.832,-112.915,444.458
-1.846,-0.315,-1.552,-23.926,-124.329,452.698
-1.748,0.332,-1.351,-70.923,-138.672,440.552
-1.608,0.555,-1.023,-115.173,-150.208,412.720
-1.446,0.668,-0.903,-138.367,-148.682,388.916
-1.275,0.850,-0.847,-130.981,-142.151,379.089
-1.179,1.150,-0.659,-103.333,-139.832,375.000
-1.016,1.547,-0.551,-68.481,-135.437,369.934
-0.920,1.529,-0.414,-38.391,-128.540,351.196
-0.873,1.640,-0.126,-23.926,-120.422,331.299
-0.742,2.119,-0.012,-29.541,-103.821,311.768
-0.525,2.407,-0.111,-55.115,-81.299,272.217
-0.283,2.279,-0.319,-93.262,-62.683,215.393
-0.061,1.991,-0.538,-119.873,-49.377,162.659
0.065,1.753,-0.552,-123.657,-42.908,123.413
0.136,1.368,-0.398,-107.422,-39.368,90.820
0.216,1.003,-0.342,-77.332,-29.785,66.650
0.266,0.602,-0.359,-52.246,-17.822,49.805
0.301,0.339,-0.440,-33.142,-8.362,41.931
0.353,0.155,-0.473,-25.269,-1.282,40.466
0.369,0.055,-0.659,-23.804,7.385,42.053
0.370,0.172,-0.759,-23.621,10.864,47.974
0.365,0.290,-0.823,-26.672,9.949,50.049
0.362,0.332,-0.836,-29.968,8.850,45.105
0.380,0.361,-0.880,-32.654,8.057,37.964
0.397,0.375,-0.863,-33.508,5.371,29.297
0.403,0.318,-0.743,-29.724,1.160,19.897
0.406,0.227,-0.658,-20.752,1.404,11.963
0.430,0.151,-0.663,-9.705,5.554,7.019
0.465,0.015,-0.748,-2.380,9.338,2.319
0.479,-0.136,-0.748,0.916,8.667,-0.061
0.476,-0.231,-0.710,0.854,6.409,2.319
0.467,-0.181,-0.699,-1.770,5.981,8.240
0.464,-0.110,-0.710,-8.118,6.714,11.108
0.485,-0.041,-0.751,-14.648,7.385,10.986
0.499,0.013,-0.814,-17.761,8.057,8.240
0.512,0.020,-0.782,-15.686,6.042,4.028
0.514,-0.037,-0.730,-9.644,4.150,-0.549
0.512,-0.117,-0.683,-2.563,4.150,-3.662
0.521,-0.227,-0.695,2.014,6.042,-5.737
0.521,-0.323,-0.634,6.836,5.493,-4.883
0.529,-0.330,-0.624,11.047,7.751,-0.916
0.536,-0.262,-0.659,11.780,11.780,3.601
0.548,-0.250,-0.678,6.836,13.428,3.723
0.570,-0.254,-0.772,-1.343,15.381,1.648
0.575,-0.215,-0.848,-7.507,14.832,0.732
0.560,-0.178,-0.835,-10.010,11.414,0.000
0.559,-0.154,-0.851,-10.132,9.277,-1.526
0.541,-0.167,-0.829,-5.615,7.751,-2.747
0.524,-0.180,-0.787,1.282,5.859,-3.784
0.534,-0.227,-0.805,6.653,6.714,-4.883
0.531,-0.309,-0.793,8.911,6.531,-6.042
0.533,-0.364,-0.758,9.583,5.615,-4.761
0.540,-0.371,-0.758,8.728,6.958,-2.258
0.550,-0.345,-0.752,6.531,7.812,0.549
0.555,-0.309,-0.797,2.319,8.789,2.136
0.560,-0.284,-0.809,-2.686,8.118,2.197
0.549,-0.278,-0.818,-5.554,6.714,1.648
0.536,-0.233,-0.820,-5.066,6.165,2.014
0.534,-0.184,-0.840,-2.747,6.042,1.770
0.534,-0.195,-0.866,-0.610,5.493,-0.671
0.517,-0.286,-0.831,2.136,3.662,-3.174
0.517,-0.310,-0.820,5.859,3.540,-2.502
0.521,-0.280,-0.839,8.301,5.127,-0.793
0.530,-0.292,-0.836,8.118,5.249,-0.366
0.534,-0.370,-0.850,5.005,5.493,-1.465
0.548,-0.363,-0.846,2.808,5.127,1.160
0.540,-0.280,-0.859,1.282,5.310,4.883
0.520,-0.254,-0.811,-0.916,3.845,5.188
0.523,-0.297,-0.814,-3.845,4.272,3.357
0.533,-0.274,-0.878,-5.432,5.981,3.601
0.532,-0.224,-0.907,-3.357,4.578,4.944
0.517,-0.182,-0.881,2.563,2.136,5.371
0.517,-0.143,-0.871,7.324,0.854,4.578
0.526,-0.165,-0.867,8.240,0.366,1.343
0.521,-0.211,-0.828,6.592,-0.732,-1.831
0.517,-0.267,-0.779,3.662,-0.793,-3.052
0.526,-0.330,-0.795,-0.427,1.648,-3.601
0.536,-0.331,-0.833,-3.906,3.601,-2.441
0.526,-0.282,-0.822,-5.920,3.174,-0.671
0.516,-0.255,-0.805,-8.240,2.625,-0.732
0.526,-0.271,-0.827,-10.315,3.113,-2.075
0.529,-0.286,-0.851,-8.667,3.479,-2.319
0.525,-0.255,-0.849,-3.784,2.686,-1.343
0.526,-0.216,-0.842,0.793,1.770,-0.671
0.521,-0.216,-0.856,3.296,1.831,-1.587
0.516,-0.233,-0.831,4.395,0.732,-2.502
0.504,-0.245,-0.791,3.967,0.244,-3.296
0.511,-0.269,-0.777,1.160,1.160,-4.517
0.522,-0.281,-0.817,-2.258,3.357,-5.188
0.525,-0.279,-0.820,-5.066,3.052,-5.249
0.519,-0.277,-0.819,-6.714,2.930,-5.249
0.512,-0.304,-0.787,-7.996,2.136,-5.493
0.510,-0.307,-0.782,-9.216,2.502,-4.944
0.514,-0.276,-0.823,-10.193,3.784,-3.906
0.515,-0.260,-0.819,-9.705,3.113,-3.601
0.517,-0.199,-0.858,-6.897,3.235,-2.686
0.511,-0.157,-0.867,-2.563,2.563,-2.808
0.504,-0.163,-0.851,1.343,0.854,-5.188
0.495,-0.192,-0.831,2.319,0.061,-7.874
0.489,-0.229,-0.807,0.488,-0.732,-10.132
0.490,-0.246,-0.817,-2.136,0.183,-11.047
0.488,-0.217,-0.809,-4.395,0.488,-10.803
0.481,-0.206,-0.806,-7.324,0.916,-11.414
0.486,-0.211,-0.809,-10.864,1.099,-12.878
0.490,-0.208,-0.828,-12.878,1.343,-13.794
0.497,-0.177,-0.831,-12.329,1.038,-13.733
0.501,-0.178,-0.848,-10.925,0.732,-14.587
