aX,aY,aZ,gX,gY,gZ
-0.148,-0.760,0.703,-5.066,5.981,32.043
-0.143,-0.738,0.702,-6.042,6.409,33.447
-0.141,-0.740,0.645,-5.676,8.301,33.447
-0.139,-0.726,0.616,-5.554,7.812,33.997
-0.127,-0.734,0.621,-4.700,5.798,33.752
-0.125,-0.718,0.623,-2.991,4.089,34.241
-0.123,-0.689,0.630,-2.380,3.296,34.729
-0.120,-0.702,0.638,-1.770,2.441,33.752
-0.112,-0.726,0.642,-2.136,2.014,33.142
-0.109,-0.749,0.678,-3.113,1.465,33.325
-0.110,-0.749,0.697,-2.747,2.258,34.485
-0.106,-0.781,0.716,-1.404,3.479,35.095
-0.104,-0.786,0.735,0.732,4.517,35.950
-0.100,-0.774,0.710,2.625,6.836,37.537
-0.094,-0.769,0.700,3.174,7.935,38.330
-0.089,-0.776,0.691,2.747,8.118,38.696
-0.082,-0.761,0.676,1.709,8.057,40.222
-0.072,-0.764,0.675,1.038,7.629,41.199
-0.063,-0.768,0.663,1.526,7.324,42.053
-0.062,-0.792,0.643,3.723,7.263,42.969
-0.932,3.502,0.197,103.088,24.902,-67.810
-1.046,3.363,-0.227,107.422,34.973,-147.827
-1.119,3.005,-0.638,88.074,28.931,-219.238
-1.242,2.444,-0.844,61.584,6.897,-281.311
-1.291,1.486,-0.641,38.696,-26.611,-331.360
-1.255,0.681,0.028,38.147,-57.617,-351.379
-1.179,0.016,0.647,61.462,-65.125,-353.333
-1.090,-0.433,0.761,110.046,-44.250,-349.548
-1.071,-0.315,0.543,162.903,-21.606,-339.233
-1.161,-0.187,-0.138,188.477,-3.967,-343.994
-1.491,-0.245,-0.589,157.471,-15.015,-371.521
-1.465,-0.763,-0.600,103.943,-60.364,-416.077
-1.759,-2.219,0.139,27.771,-118.103,-467.102
-1.807,-3.603,0.866,-39.063,-163.879,-483.154
-1.706,-4.000,1.127,-76.843,-174.500,-455.750
-1.386,-4.000,2.088,-70.496,-192.200,-394.287
-0.927,-4.000,3.506,-32.166,-195.740,-298.584
-0.646,-4.000,3.762,14.648,-130.249,-197.388
-0.567,-3.437,3.057,63.110,-36.743,-104.919
-0.568,-2.127,2.142,103.577,30.640,-54.016
-0.600,-1.311,1.378,119.812,70.251,-48.401
-0.579,-0.833,0.882,124.634,82.642,-65.735
-0.519,-1.035,0.601,106.628,80.139,-97.717
-0.439,-1.476,0.625,74.829,68.970,-121.338
-0.367,-1.727,0.648,53.955,60.974,-122.253
-0.322,-1.692,0.608,53.955,59.998,-107.117
-0.294,-1.580,0.510,68.481,60.242,-90.759
-0.260,-1.549,0.337,82.825,61.035,-80.627
-0.244,-1.607,0.248,88.440,56.274,-71.167
-0.237,-1.604,0.299,89.111,47.546,-58.044
-0.234,-1.630,0.412,86.975,39.978,-44.739
-0.229,-1.587,0.546,83.862,34.973,-30.640
-0.242,-1.432,0.569,85.205,35.095,-17.151
-0.248,-1.219,0.429,79.041,36.438,-7.141
-0.249,-1.122,0.272,52.856,31.433,-4.822
-0.237,-1.051,0.297,15.930,17.639,-4.700
-0.225,-1.034,0.405,-10.681,3.845,-5.249
-0.213,-1.024,0.499,-24.719,-3.357,-3.906
-0.209,-1.022,0.560,-26.245,-5.859,-1.709
-0.211,-0.929,0.579,-18.555,-5.310,3.540
-0.221,-0.806,0.541,-8.118,-3.540,8.911
-0.238,-0.712,0.489,-1.587,-3.235,10.620
-0.249,-0.633,0.450,-0.549,-4.822,9.766
-0.253,-0.629,0.536,-1.892,-9.155,6.348
-0.255,-0.643,0.660,-6.226,-12.817,2.747
-0.264,-0.663,0.636,-6.653,-8.911,-0.061
-0.262,-0.705,0.629,-2.991,-5.920,-2.075
-0.258,-0.746,0.646,-0.366,-4.578,-2.441
-0.255,-0.776,0.628,1.648,-2.869,-2.625
-0.261,-0.766,0.584,3.601,-1.221,-2.014
-0.263,-0.773,0.579,4.456,-1.282,-1.770
-0.263,-0.783,0.592,3.052,-2.625,-1.160
-0.263,-0.794,0.598,-0.977,-3.113,-0.549
-0.262,-0.795,0.599,-3.174,-3.296,0.244
-0.266,-0.806,0.572,-3.540,-3.357,1.160
-0.259,-0.818,0.594,-3.784,-4.517,2.197
-0.259,-0.824,0.635,-4.761,-5.920,3.601
-0.253,-0.797,0.633,-4.639,-4.944,5.493
-0.245,-0.770,0.610,-3.845,-3.662,6.714
-0.252,-0.754,0.548,-2.808,-3.113,6.836
-0.248,-0.722,0.516,-2.136,-4.150,7.080
-0.250,-0.746,0.559,-2.991,-7.751,6.287
-0.245,-0.744,0.592,-3.479,-9.460,5.981
-0.245,-0.731,0.614,-3.296,-9.583,6.775
-0.258,-0.730,0.610,-2.258,-9.033,6.592
-0.272,-0.732,0.589,0.793,-8.545,6.104
-0.266,-0.813,0.607,1.892,-9.827,4.089
-0.259,-0.857,0.714,-0.427,-11.902,4.517
-0.254,-0.872,0.750,-1.404,-9.949,6.897
-0.256,-0.851,0.709,-0.488,-4.822,9.216
-0.248,-0.833,0.691,0.854,-2.625,10.681
-0.263,-0.858,0.661,2.258,-0.977,10.742
-0.254,-0.813,0.580,2.930,1.038,11.658
-0.242,-0.819,0.587,2.563,-0.427,11.536
-0.241,-0.871,0.560,-1.160,-2.686,10.986
-0.231,-0.843,0.553,-4.517,-4.456,14.343
-0.238,-0.805,0.583,-4.700,-6.226,16.602
-0.236,-0.836,0.563,-7.141,-5.615,16.052
-0.239,-0.849,0.598,-7.751,-7.507,16.846
-0.248,-0.802,0.616,-8.240,-7.446,18.860
-0.249,-0.801,0.613,-5.310,-6.836,18.250
-0.241,-0.874,0.595,-1.099,-7.202,15.442
-0.234,-0.873,0.624,-2.991,-8.606,17.456
-0.211,-0.932,0.660,-5.432,-8.911,19.104
-0.237,-0.932,0.762,-7.446,-8.118,21.912
-0.230,-0.802,0.760,-6.165,-4.272,26.855
-0.231,-0.766,0.714,-2.380,0.488,26.062
-0.222,-0.784,0.655,-0.977,3.296,23.926
-0.217,-0.807,0.605,-3.296,4.700,23.376
-0.215,-0.808,0.579,-7.019,3.845,23.743
-0.212,-0.786,0.575,-9.583,1.587,24.475
-0.209,-0.804,0.607,-9.521,-1.099,24.170
-0.206,-0.823,0.629,-9.949,-1.526,24.231
-0.203,-0.806,0.636,-9.521,-1.160,25.879
-0.206,-0.780,0.656,-10.620,-0.977,26.917
-0.210,-0.780,0.661,-10.437,-0.305,26.550
-0.207,-0.783,0.685,-11.963,0.244,26.367
-0.206,-0.763,0.709,-14.160,1.282,26.917
-0.206,-0.741,0.710,-15.381,3.845,27.222
-0.198,-0.739,0.679,-15.747,6.592,26.672
-0.190,-0.703,0.637,-18.250,8.362,27.039
-0.192,-0.709,0.596,-19.104,8.484,26.062
-0.189,-0.708,0.597,-16.296,7.019,25.146
-0.181,-0.713,0.631,-16.357,5.005,24.902
-0.178,-0.718,0.617,-15.869,4.944,23.743
-0.173,-0.740,0.627,-16.052,4.333,22.705
-0.172,-0.766,0.648,-17.029,3.479,22.400
-0.166,-0.771,0.680,-16.357,3.113,23.010
-0.160,-0.787,0.707,-13.000,3.784,23.987
-0.155,-0.782,0.731,-10.559,5.676,25.330
-0.153,-0.755,0.730,-8.057,8.423,26.855
-0.153,-0.710,0.674,-5.005,11.475,27.832
-0.151,-0.700,0.615,-3.296,12.329,27.405
-0.150,-0.703,0.619,-3.601,9.705,26.184
-0.145,-0.682,0.624,-7.935,7.385,26.245
-0.146,-0.715,0.611,-13.489,6.287,24.719
-0.145,-0.732,0.655,-18.677,3.967,24.231
-0.144,-0.735,0.697,-20.142,2.686,24.719
-0.138,-0.755,0.683,-18.921,4.211,24.353
-0.133,-0.783,0.694,-17.334,5.188,24.475
-1.129,3.996,-0.366,121.277,56.702,-19.653
-1.332,4.000,-0.952,120.361,52.551,-96.741
-1.563,3.843,-1.462,97.412,27.405,-213.257
-1.683,2.850,-1.398,69.214,-23.010,-315.735
-1.811,1.664,-0.828,46.875,-75.012,-384.766
-1.821,0.527,-0.207,50.598,-103.699,-425.781
-1.758,-0.456,0.306,73.547,-111.633,-439.819
-1.669,-0.971,0.565,125.244,-101.257,-435.730
-1.643,-1.266,0.484,191.711,-83.801,-429.199
-1.885,-1.403,0.030,208.679,-70.190,-439.880
-2.146,-2.218,-0.022,175.903,-82.764,-476.318
-1.987,-3.676,0.900,97.534,-134.705,-513.000
-1.702,-4.000,1.643,-14.832,-163.818,-497.986
-1.412,-4.000,1.971,-110.413,-158.875,-420.837
-1.112,-4.000,2.463,-136.536,-153.748,-315.491
-0.918,-4.000,2.813,-105.713,-132.874,-222.229
-0.771,-3.838,2.842,-10.376,-87.036,-135.193
-0.682,-2.907,2.595,95.032,-33.203,-79.590
-0.620,-2.325,1.973,160.156,19.714,-61.523
-0.568,-1.933,1.487,179.260,49.744,-57.251
-0.504,-1.734,1.272,162.537,60.425,-58.655
-0.443,-1.613,1.134,144.470,66.772,-58.228
-0.380,-1.469,1.005,135.742,73.975,-56.335
-0.337,-1.525,0.646,121.338,84.717,-58.105
-0.303,-1.488,0.421,97.595,85.449,-53.528
-0.263,-1.295,0.313,77.942,75.989,-43.335
-0.242,-1.204,0.191,54.932,68.176,-37.109
-0.222,-1.058,0.228,39.917,56.091,-32.288
-0.212,-0.998,0.262,32.288,46.509,-30.151
-0.215,-0.962,0.275,25.757,40.833,-29.968
-0.219,-0.994,0.254,24.963,36.072,-30.212
-0.225,-1.065,0.198,26.489,30.823,-30.334
-0.240,-1.141,0.212,27.710,22.644,-27.527
-0.248,-1.211,0.302,27.161,11.230,-21.545
-0.276,-1.179,0.443,21.912,1.282,-12.695
-0.303,-1.103,0.582,22.522,-4.639,-4.700
-0.328,-1.064,0.767,16.968,-7.812,-0.732
-0.334,-0.990,0.913,9.644,-7.629,2.747
-0.345,-0.934,0.858,5.737,1.221,4.456
-0.335,-0.905,0.736,3.052,9.460,5.066
-0.323,-0.874,0.649,1.770,13.184,6.348
-0.317,-0.859,0.607,1.831,13.367,7.263
-0.316,-0.818,0.542,1.892,13.733,8.301
-0.308,-0.795,0.497,2.808,12.512,9.216
-0.295,-0.807,0.510,4.578,8.484,9.033
-0.288,-0.782,0.516,2.197,5.981,10.010
-0.282,-0.763,0.511,0.854,4.517,10.681
-0.290,-0.710,0.531,-2.136,2.563,10.620
-0.279,-0.715,0.580,-8.484,0.427,9.277
-0.267,-0.787,0.549,-14.709,1.526,5.493
-0.253,-0.787,0.499,-16.846,1.953,5.310
-0.250,-0.809,0.492,-18.188,0.183,5.676
-0.247,-0.792,0.537,-18.921,-2.502,6.531
-0.248,-0.792,0.560,-18.677,-3.357,7.080
-0.251,-0.783,0.550,-18.005,-3.357,7.080
-0.250,-0.798,0.520,-16.479,-3.723,7.324
-0.250,-0.831,0.567,-13.367,-6.531,7.385
-0.249,-0.806,0.619,-10.803,-8.484,10.559
-0.256,-0.784,0.604,-8.057,-7.080,12.573
-0.266,-0.764,0.578,-6.104,-6.470,13.489
-0.259,-0.784,0.604,-7.935,-8.362,13.306
-0.255,-0.776,0.675,-13.550,-10.803,14.954
-0.255,-0.769,0.662,-16.113,-9.216,15.808
-0.259,-0.737,0.642,-16.724,-7.507,16.724
-0.262,-0.723,0.654,-16.296,-7.629,16.602
-0.252,-0.743,0.678,-15.259,-7.690,15.564
-0.253,-0.734,0.694,-12.512,-6.958,16.479
-0.253,-0.740,0.674,-9.583,-4.517,17.090
-0.252,-0.739,0.688,-7.263,-3.601,17.212
-0.257,-0.712,0.703,-6.775,-2.991,17.334
-0.247,-0.693,0.744,-8.057,-2.136,16.541
-0.249,-0.703,0.722,-9.094,0.122,15.442
-0.242,-0.749,0.681,-9.583,3.052,13.794
-0.242,-0.758,0.676,-9.521,3.723,13.916
-0.243,-0.752,0.646,-8.606,4.578,14.160
-0.234,-0.769,0.611,-6.042,4.639,13.245
-0.233,-0.790,0.602,-6.592,3.296,13.672
-0.228,-0.772,0.604,-6.836,1.587,16.357
-0.228,-0.790,0.616,-6.226,0.793,17.395
-0.236,-0.755,0.654,-5.676,0.122,18.860
-0.235,-0.734,0.668,-4.761,0.732,19.470
-0.237,-0.785,0.626,-2.136,2.991,17.090
-0.229,-0.801,0.609,0.671,2.930,17.212
-0.232,-0.782,0.631,-1.587,1.831,19.775
-0.240,-0.781,0.648,-4.456,1.648,21.423
-0.235,-0.749,0.678,-5.493,2.014,22.095
-0.240,-0.756,0.604,-6.836,5.005,21.606
-0.239,-0.796,0.578,-7.080,4.761,21.057
-0.238,-0.812,0.613,-8.423,1.953,22.705
-0.241,-0.762,0.644,-7.263,0.488,25.879
-0.236,-0.733,0.676,-7.080,0.732,27.222
-0.234,-0.759,0.733,-6.409,1.221,26.123
-0.230,-0.725,0.750,-4.822,3.357,26.794
-0.219,-0.734,0.730,-3.113,6.775,26.611
-0.207,-0.721,0.698,0.366,8.972,26.306
-0.199,-0.724,0.650,2.441,10.620,25.940
-0.184,-0.725,0.637,3.845,10.071,25.452
-0.173,-0.738,0.642,2.869,8.423,25.391
-0.168,-0.737,0.663,1.099,7.019,25.635
-0.169,-0.726,0.692,-1.038,6.287,26.245
-0.166,-0.744,0.708,-3.601,6.836,25.818
-0.160,-0.740,0.697,-6.042,7.690,26.123
-0.160,-0.759,0.678,-6.348,8.484,26.001
-0.159,-0.759,0.661,-4.456,8.911,26.428
-0.156,-0.742,0.654,-4.089,8.850,27.222
-0.149,-0.762,0.659,-3.418,8.362,26.489
-0.137,-0.772,0.656,-2.319,7.812,26.550
-0.129,-0.770,0.661,-2.869,7.568,27.466
-0.118,-0.788,0.673,-1.892,7.568,27.527
-0.113,-0.804,0.700,-1.709,7.874,27.893
-0.112,-0.776,0.679,-1.587,9.338,29.236
-0.115,-0.764,0.641,-1.404,10.620,29.907
-0.107,-0.769,0.637,-2.136,9.644,29.785
-0.116,-0.747,0.635,-3.418,8.728,30.396
-0.116,-0.729,0.641,-3.540,7.874,30.579
-0.120,-0.741,0.657,-2.808,6.714,29.358
-0.132,-0.744,0.668,-3.113,5.920,28.687
-0.114,-0.753,0.698,-0.793,6.104,27.893
-0.108,-0.765,0.686,0.122,6.653,27.039
-0.102,-0.817,0.666,-0.610,6.958,26.611
-1.130,3.690,-0.397,80.750,15.808,-22.644
-1.330,3.974,-0.603,108.826,20.264,-75.623
-1.533,4.000,-0.844,129.822,21.729,-136.841
-1.730,3.668,-0.828,150.879,13.367,-201.965
-1.860,2.896,-0.459,175.659,-1.221,-268.005
-1.913,2.174,0.272,181.885,-13.428,-320.740
-1.893,1.470,0.685,170.288,-3.479,-366.577
-1.941,1.117,0.605,162.170,19.653,-409.546
-1.979,0.345,0.098,175.903,34.180,-462.036
-2.118,-0.561,-0.321,126.404,26.794,-520.325
-1.990,-2.455,-0.565,69.153,-8.850,-571.289
-1.792,-4.000,0.026,8.850,-67.505,-576.721
-1.573,-4.000,1.172,-16.174,-118.042,-509.277
-1.324,-4.000,1.890,19.592,-124.329,-431.213
-1.060,-4.000,1.819,91.858,-90.271,-359.863
-0.882,-4.000,1.894,137.878,-61.157,-283.875
-0.697,-4.000,2.089,159.363,-41.138,-217.468
-0.558,-3.840,1.980,133.606,-10.071,-174.133
-0.520,-3.245,1.459,74.280,24.109,-145.752
-0.520,-2.651,0.852,25.452,42.297,-127.808
-0.485,-2.249,0.510,-12.024,37.415,-119.812
-0.435,-2.123,0.477,-45.471,21.790,-115.723
-0.391,-2.096,0.736,-52.307,9.216,-108.398
-0.315,-1.991,0.930,-16.296,10.376,-94.238
-0.271,-1.876,0.756,33.203,29.175,-78.918
-0.241,-1.670,0.507,77.087,44.861,-63.171
-0.223,-1.503,0.325,99.365,47.241,-53.101
-0.189,-1.567,0.241,95.886,42.847,-49.255
-0.192,-1.533,0.356,81.665,31.860,-42.603
-0.190,-1.437,0.387,66.772,25.940,-32.227
-0.187,-1.322,0.353,52.673,23.804,-25.146
-0.177,-1.242,0.342,41.077,17.944,-21.179
-0.158,-1.197,0.299,26.672,13.062,-19.409
-0.154,-1.129,0.288,14.099,7.202,-15.991
-0.153,-1.116,0.308,7.202,0.427,-13.550
-0.152,-1.105,0.353,2.258,-5.310,-9.888
-0.158,-1.058,0.417,-0.488,-10.071,-4.333
-0.190,-0.983,0.516,-3.113,-14.587,0.366
-0.203,-0.890,0.623,-7.446,-16.968,3.601
-0.210,-0.849,0.694,-10.864,-16.113,3.174
-0.220,-0.860,0.763,-12.512,-13.916,0.854
-0.220,-0.835,0.811,-10.742,-9.766,0.793
-0.218,-0.825,0.792,-7.568,-3.845,0.305
-0.222,-0.791,0.682,-6.042,2.502,0.244
-0.223,-0.774,0.601,-7.202,5.371,0.366
-0.226,-0.770,0.552,-9.277,5.127,-0.916
-0.220,-0.752,0.516,-10.681,3.967,-1.282
-0.216,-0.776,0.477,-10.864,2.930,-2.136
-0.216,-0.814,0.443,-9.949,1.282,-2.502
-0.220,-0.797,0.430,-8.240,-1.404,-1.831
-0.225,-0.793,0.477,-8.972,-4.089,-1.282
-0.228,-0.804,0.502,-9.277,-5.493,-1.404
-0.231,-0.813,0.524,-10.498,-5.127,-1.221
-0.229,-0.782,0.568,-13.428,-5.188,0.061
-0.237,-0.786,0.536,-14.893,-3.479,-0.122
-0.243,-0.809,0.503,-14.893,-2.930,-0.854
-0.243,-0.809,0.521,-15.930,-4.150,-0.183
-0.249,-0.801,0.538,-17.151,-5.798,0.671
-0.255,-0.768,0.548,-18.799,-6.836,1.709
-0.256,-0.816,0.574,-20.386,-7.935,0.977
-0.251,-0.825,0.591,-17.761,-8.179,1.526
-0.253,-0.783,0.635,-14.893,-7.812,3.967
-0.251,-0.777,0.674,-10.376,-6.348,4.272
-0.250,-0.763,0.665,-8.240,-3.845,4.089
-0.247,-0.774,0.648,-8.301,-2.258,3.845
-0.244,-0.797,0.673,-6.958,-2.014,3.296
-0.240,-0.787,0.684,-5.066,-0.732,4.333
-0.243,-0.787,0.671,-3.296,1.221,5.188
-0.240,-0.814,0.663,-1.892,2.197,5.371
-0.236,-0.834,0.660,-0.183,2.747,5.798
-0.231,-0.843,0.642,0.793,3.540,6.775
-0.231,-0.825,0.608,1.404,4.456,8.179
-0.225,-0.827,0.605,0.244,4.150,9.460
-0.219,-0.860,0.593,1.221,3.540,9.399
-0.219,-0.843,0.573,1.038,3.601,11.047
-0.220,-0.820,0.563,-0.977,2.747,12.390
-0.221,-0.806,0.556,-4.700,1.343,12.695
-0.220,-0.822,0.579,-7.812,-0.305,12.024
-0.216,-0.834,0.613,-9.827,-1.587,12.146
-0.214,-0.836,0.643,-9.949,-1.465,12.756
-0.216,-0.822,0.650,-9.216,-0.061,13.672
-0.214,-0.822,0.606,-8.789,1.892,14.038
-0.214,-0.848,0.602,-10.376,2.014,14.038
-0.212,-0.853,0.604,-9.705,1.343,15.320
-0.210,-0.862,0.607,-9.583,1.038,16.296
-0.209,-0.853,0.628,-11.414,0.366,17.822
-0.207,-0.835,0.617,-12.268,0.854,19.287
-0.203,-0.814,0.596,-11.780,0.977,20.081
-0.198,-0.838,0.584,-15.747,-0.183,19.958
-0.195,-0.833,0.640,-20.203,-2.258,20.691
-0.191,-0.831,0.664,-21.484,-2.258,21.484
-0.188,-0.851,0.687,-20.630,-0.549,21.912
-0.185,-0.840,0.694,-14.343,1.709,23.193
-0.191,-0.814,0.630,-8.118,5.615,25.513
-0.190,-0.792,0.623,-5.310,6.348,26.794
-0.186,-0.791,0.610,-6.104,5.615,26.917
-0.178,-0.813,0.609,-6.531,5.066,26.733
-0.172,-0.809,0.630,-7.935,3.357,27.710
-0.170,-0.783,0.656,-10.742,2.319,29.114
-0.165,-0.782,0.682,-11.658,2.380,29.419
-0.161,-0.773,0.693,-10.986,3.479,29.602
-0.157,-0.775,0.660,-10.254,5.493,29.907
-0.152,-0.792,0.635,-8.545,6.287,29.907
-0.154,-0.779,0.663,-8.057,5.371,30.823
-0.152,-0.785,0.667,-8.667,5.249,31.128
-0.148,-0.822,0.658,-9.033,5.798,30.273
-0.141,-0.839,0.687,-11.047,5.432,30.823
-0.138,-0.840,0.746,-11.475,5.127,32.349
-0.139,-0.821,0.703,-9.949,8.057,33.997
-0.136,-0.813,0.660,-10.071,9.644,34.668
-0.121,-0.832,0.669,-9.766,8.362,34.851
-0.116,-0.845,0.669,-9.094,8.179,35.828
-0.112,-0.798,0.677,-8.484,7.935,38.147
-0.105,-0.797,0.653,-7.141,8.240,38.513
-0.105,-0.792,0.638,-9.033,7.935,38.330
-0.107,-0.770,0.655,-11.902,6.531,39.185
-0.104,-0.800,0.678,-12.634,5.432,38.330
-0.101,-0.813,0.694,-12.878,5.188,38.452
-0.101,-0.825,0.717,-12.634,5.432,39.490
-0.102,-0.806,0.743,-10.803,6.287,40.710
-0.477,3.087,-0.599,-19.653,-29.968,9.399
-0.647,3.464,-0.792,-4.822,-44.067,-32.104
-0.817,3.438,-0.943,17.517,-65.613,-90.088
-0.985,2.857,-0.842,33.508,-97.961,-152.954
-1.157,2.340,-0.530,37.415,-129.822,-196.228
-1.337,2.098,0.092,35.217,-153.198,-216.309
-1.429,2.044,0.999,35.339,-163.940,-233.215
-1.484,1.875,1.465,64.148,-140.991,-262.329
-1.511,1.404,1.151,105.957,-89.355,-299.805
-1.525,1.026,0.707,148.804,-48.523,-329.102
-1.545,0.741,0.217,185.120,-31.372,-353.210
-1.595,0.531,-0.627,187.683,-31.311,-380.432
-1.855,-0.009,-1.289,123.413,-64.880,-419.556
-1.950,-1.058,-0.361,3.174,-157.288,-464.417
-1.765,-3.267,0.560,-111.877,-235.535,-495.728
-1.536,-4.000,2.193,-128.967,-279.785,-457.947
-1.309,-4.000,3.681,-40.222,-270.020,-359.131
-1.074,-4.000,3.922,80.444,-184.448,-288.147
-0.817,-4.000,3.573,172.119,-83.618,-232.971
-0.679,-3.546,2.747,215.454,0.183,-191.772
-0.579,-2.770,1.638,226.685,59.509,-157.654
-0.486,-2.206,0.606,190.979,79.468,-145.813
-0.428,-2.159,-0.107,104.309,63.721,-153.564
-0.321,-2.622,0.197,10.864,11.169,-165.527
-0.214,-2.897,0.661,-57.495,-30.945,-154.968
-0.175,-2.831,1.001,-76.050,-42.725,-123.413
-0.133,-2.504,1.410,-40.955,-41.199,-87.524
-0.157,-2.110,1.212,14.648,-16.052,-57.373
-0.169,-1.653,0.982,46.875,5.493,-36.499
-0.160,-1.494,0.900,48.157,11.658,-29.724
-0.162,-1.444,0.829,38.269,15.564,-28.015
-0.153,-1.400,0.885,39.734,16.785,-22.461
-0.161,-1.218,0.917,56.946,20.264,-12.634
-0.175,-1.032,0.844,73.853,26.672,-6.165
-0.174,-0.846,0.664,73.242,29.968,-5.127
-0.162,-0.864,0.465,50.537,27.039,-10.193
-0.131,-0.915,0.519,22.217,14.832,-15.503
-0.118,-0.953,0.593,5.981,5.432,-15.686
-0.111,-0.950,0.585,4.150,3.784,-13.367
-0.108,-0.903,0.606,9.644,2.380,-9.521
-0.121,-0.865,0.558,17.029,2.319,-6.775
-0.138,-0.778,0.534,19.409,1.526,-3.540
-0.162,-0.745,0.666,17.578,-2.441,-1.831
-0.169,-0.729,0.787,15.259,-2.625,-1.343
-0.184,-0.697,0.827,15.259,2.808,-1.709
-0.183,-0.632,0.770,18.127,10.925,-1.465
-0.179,-0.624,0.626,18.188,17.639,-3.845
-0.169,-0.595,0.516,16.357,19.348,-6.897
-0.164,-0.622,0.448,10.071,15.991,-11.047
-0.152,-0.662,0.460,-1.404,9.705,-13.855
-0.141,-0.699,0.485,-7.019,4.517,-14.893
-0.135,-0.754,0.523,-7.812,1.587,-14.587
-0.134,-0.760,0.594,-3.540,-0.427,-12.207
-0.139,-0.733,0.573,4.272,1.038,-8.423
-0.150,-0.665,0.512,10.193,2.625,-5.676
-0.155,-0.667,0.559,11.108,0.000,-5.676
-0.159,-0.680,0.626,9.888,-2.136,-6.042
-0.161,-0.696,0.663,8.057,-1.465,-5.554
-0.173,-0.650,0.652,6.592,-0.061,-4.578
-0.177,-0.643,0.606,6.531,1.343,-5.432
-0.176,-0.674,0.616,8.728,-0.061,-7.629
-0.175,-0.709,0.641,9.155,-1.282,-8.972
-0.181,-0.745,0.673,8.728,-1.831,-9.827
-0.172,-0.754,0.689,9.338,-1.404,-9.094
-0.167,-0.778,0.664,10.071,-0.122,-8.362
-0.157,-0.789,0.644,11.230,0.671,-6.897
-0.156,-0.794,0.636,13.794,0.977,-5.188
-0.160,-0.779,0.633,16.418,0.854,-3.174
-0.165,-0.741,0.630,17.822,0.366,-2.014
-0.165,-0.737,0.636,16.052,-0.732,-1.709
-0.167,-0.759,0.646,13.184,-1.526,-2.258
-0.167,-0.751,0.654,9.705,-2.197,-2.136
-0.176,-0.753,0.680,6.531,-2.380,-2.197
-0.171,-0.742,0.718,2.563,-2.319,-2.197
-0.175,-0.726,0.691,1.648,-0.366,-2.014
-0.175,-0.718,0.655,4.150,1.709,-1.953
-0.172,-0.758,0.659,6.165,2.014,-2.258
-0.174,-0.783,0.668,9.338,2.441,-2.319
-0.167,-0.782,0.635,11.169,3.662,-1.587
-0.168,-0.772,0.613,10.620,4.028,0.122
-0.169,-0.786,0.606,11.047,3.418,1.099
-0.169,-0.787,0.599,11.353,2.808,2.136
-0.169,-0.796,0.609,11.902,2.014,2.747
-0.163,-0.799,0.624,11.414,0.671,3.784
-0.163,-0.809,0.603,8.240,0.427,4.700
-0.164,-0.785,0.596,5.432,-0.549,5.920
-0.161,-0.795,0.630,2.258,-1.953,5.920
-0.162,-0.789,0.656,1.221,-2.563,5.798
-0.159,-0.781,0.620,2.625,-1.221,6.042
-0.158,-0.800,0.618,3.906,-1.282,6.226
-0.155,-0.767,0.681,4.822,-2.502,8.057
-0.157,-0.776,0.683,5.188,-1.099,8.179
-0.152,-0.801,0.647,6.104,1.282,7.507
-0.144,-0.851,0.637,7.324,0.916,6.653
-0.144,-0.841,0.629,5.737,0.061,8.301
-0.141,-0.855,0.645,2.563,-1.709,9.644
-0.143,-0.882,0.656,-0.732,-2.441,9.827
-0.145,-0.897,0.678,-2.502,-2.991,10.803
-0.140,-0.909,0.725,-3.906,-3.174,12.207
-0.142,-0.880,0.739,-4.211,-2.136,14.709
-0.144,-0.861,0.708,-4.150,0.671,16.541
-0.147,-0.868,0.679,-2.075,1.892,17.151
-0.141,-0.865,0.656,-0.366,2.136,18.188
-0.143,-0.875,0.663,0.000,1.404,19.348
-0.143,-0.868,0.682,0.488,0.549,20.386
-0.146,-0.872,0.680,-1.038,0.854,21.057
-0.149,-0.907,0.679,-1.587,1.099,21.301
-0.142,-0.949,0.699,-1.038,1.160,22.217
-0.147,-0.941,0.692,-2.258,2.075,25.146
-0.143,-0.953,0.663,-3.235,3.418,27.344
-0.137,-0.945,0.662,-3.906,3.479,29.785
-0.137,-0.916,0.685,-4.333,3.052,32.654
-0.136,-0.871,0.678,-3.540,3.845,35.278
-0.138,-0.858,0.669,-2.991,4.578,36.255
-0.142,-0.849,0.664,-2.563,4.578,36.499
-0.143,-0.869,0.670,-1.465,4.211,36.682
-0.139,-0.868,0.754,-1.343,2.991,37.231
-0.148,-0.897,0.742,-5.676,6.348,37.720
-0.136,-0.920,0.681,-3.296,8.362,39.429
-0.139,-0.864,0.675,-6.836,8.301,42.053
-0.711,2.923,-0.331,7.751,36.621,79.895
-0.763,3.196,-0.321,7.996,19.897,35.461
-0.794,3.305,-0.342,12.268,5.859,-11.902
-0.817,3.110,-0.437,22.400,-0.671,-64.331
-0.817,2.826,-0.583,33.325,-7.629,-109.863
-0.801,2.544,-0.708,41.931,-17.822,-146.973
-0.809,2.275,-0.750,50.720,-32.104,-178.772
-0.829,1.951,-0.716,64.880,-47.546,-206.909
-0.841,1.602,-0.494,81.482,-63.110,-229.736
-0.842,1.242,-0.118,102.539,-74.951,-249.512
