aX,aY,aZ,gX,gY,gZ
-1.240,-4.000,1.444,34.180,-21.667,305.847
-1.487,-3.822,1.498,31.128,-3.845,356.628
-1.708,-3.467,1.475,37.231,12.024,394.348
-1.896,-3.139,1.452,48.584,22.766,422.241
-2.052,-2.792,1.453,59.753,28.931,444.946
-2.153,-2.351,1.420,76.599,33.813,463.562
-2.219,-1.970,1.395,105.713,38.025,474.487
-2.301,-1.692,1.376,143.372,39.368,480.347
-2.358,-1.239,1.415,181.763,36.560,487.732
-2.487,-0.645,1.391,228.699,27.954,490.723
-2.557,0.243,1.480,264.038,7.263,491.333
-2.459,1.123,1.493,262.146,-14.587,474.670
-2.150,1.833,1.770,217.834,-39.246,436.279
-1.803,1.932,1.888,154.541,-48.096,374.634
-1.319,1.737,1.919,88.074,-35.278,311.340
-1.146,1.428,1.648,66.040,0.488,246.826
-1.200,1.232,1.040,91.492,40.161,191.345
-1.169,1.185,0.519,117.371,52.246,151.794
-1.025,1.134,0.334,108.276,34.180,122.070
-0.808,1.071,0.427,73.975,5.432,104.065
-0.647,1.048,0.592,43.762,-16.541,98.267
-0.472,0.987,0.793,22.949,-24.414,93.567
-0.341,0.964,0.963,14.038,-23.437,88.989
-0.255,0.962,1.008,18.372,-13.428,80.200
-0.203,1.108,0.977,24.109,-0.793,69.031
-0.185,1.214,0.892,34.668,10.925,53.040
-0.149,1.092,0.785,50.537,20.569,31.616
-0.086,0.895,0.652,58.960,27.893,13.062
-0.035,0.699,0.512,62.927,32.471,1.770
0.003,0.517,0.353,66.956,33.997,-3.662
0.062,0.354,0.195,65.491,31.067,-5.310
0.125,0.248,0.101,59.631,23.254,-3.540
0.188,0.217,0.125,51.086,13.550,-1.404
0.273,0.127,0.104,44.495,8.423,-2.502
0.355,0.111,0.201,35.400,-0.732,-1.465
0.400,0.185,0.337,27.893,-3.967,-4.700
0.484,0.142,0.375,29.541,2.747,-20.203
0.538,0.103,0.462,34.973,3.174,-29.785
0.595,0.021,0.547,36.804,6.104,-37.537
0.624,-0.051,0.534,35.950,16.174,-43.457
0.643,-0.105,0.508,33.813,24.109,-43.396
0.649,-0.144,0.457,27.100,28.870,-41.260
0.674,-0.195,0.408,17.578,24.841,-35.522
0.727,-0.255,0.402,7.202,13.977,-30.640
0.746,-0.316,0.381,4.639,3.845,-28.687
0.753,-0.371,0.355,9.644,-2.380,-28.931
0.768,-0.412,0.355,13.977,-6.531,-30.029
0.785,-0.427,0.364,18.250,-9.277,-30.151
0.779,-0.440,0.360,25.574,-9.460,-29.297
0.760,-0.428,0.349,30.151,-9.094,-27.771
0.754,-0.406,0.347,29.236,-8.911,-26.123
0.748,-0.440,0.320,24.170,-7.202,-27.100
0.750,-0.488,0.331,10.498,-10.803,-23.071
0.765,-0.523,0.357,-5.310,-13.062,-16.418
0.773,-0.540,0.391,-18.921,-14.893,-10.376
0.785,-0.538,0.432,-28.809,-15.503,-6.531
0.812,-0.538,0.463,-34.546,-14.038,-5.859
0.842,-0.544,0.469,-36.804,-11.902,-6.958
0.879,-0.487,0.492,-38.025,-10.925,-8.057
0.946,-0.412,0.551,-34.668,-8.728,-11.353
0.939,-0.420,0.551,-17.334,-4.883,-15.381
0.874,-0.376,0.497,-1.465,-1.587,-13.733
0.809,-0.316,0.453,-1.526,1.038,-10.254
0.762,-0.303,0.409,-9.094,2.502,-10.132
0.761,-0.312,0.405,-20.691,1.221,-10.559
0.755,-0.373,0.435,-29.297,-2.930,-9.827
0.728,-0.410,0.445,-32.288,-3.906,-7.324
0.708,-0.402,0.433,-36.499,-1.404,-4.883
0.704,-0.387,0.435,-41.443,1.648,-7.690
0.694,-0.388,0.430,-43.396,3.357,-13.916
0.685,-0.409,0.412,-45.959,4.700,-20.264
0.662,-0.431,0.390,-51.453,5.249,-24.292
0.641,-0.465,0.372,-59.937,5.554,-25.513
0.619,-0.484,0.368,-69.092,6.042,-23.010
0.605,-0.518,0.393,-79.895,7.507,-18.494
0.607,-0.488,0.425,-92.346,10.864,-11.414
0.589,-0.460,0.479,-94.971,13.428,-4.272
0.556,-0.424,0.503,-88.074,16.296,0.793
0.540,-0.411,0.526,-79.346,15.625,-0.366
0.577,-0.378,0.524,-70.801,12.634,-5.615
0.593,-0.297,0.538,-61.951,11.963,-9.033
0.609,-0.284,0.493,-49.622,14.832,-16.174
0.613,-0.361,0.482,-40.466,16.785,-23.071
0.580,-0.410,0.437,-37.720,17.639,-21.912
0.529,-0.420,0.440,-43.091,18.799,-16.296
0.519,-0.409,0.511,-76.660,24.536,-12.756
0.533,-0.441,0.298,-109.436,34.180,-11.353
0.504,-0.429,0.430,-85.327,21.179,-5.676
0.498,-0.375,0.410,-81.848,15.991,-0.061
0.501,-0.364,0.450,-85.632,11.841,2.930
0.506,-0.298,0.510,-84.106,9.338,2.319
0.526,-0.240,0.571,-73.730,9.827,-0.061
0.533,-0.166,0.602,-54.016,12.146,-5.066
0.536,-0.193,0.604,-29.175,15.747,-14.099
0.520,-0.212,0.626,-11.780,20.691,-23.804
0.495,-0.205,0.606,-3.845,27.710,-31.250
0.464,-0.159,0.533,5.127,34.485,-37.781
0.439,-0.246,0.438,21.851,38.147,-45.105
0.424,-0.342,0.373,29.602,39.124,-49.194
0.430,-0.383,0.336,18.250,37.659,-49.805
0.444,-0.353,0.320,-2.075,34.485,-49.988
0.446,-0.360,0.301,-16.602,30.151,-53.833
0.465,-0.423,0.302,-23.376,25.330,-58.228
0.433,-0.443,0.307,-28.015,21.179,-60.486
0.407,-0.387,0.366,-32.837,18.372,-62.378
0.446,-0.407,0.426,-28.625,17.090,-66.040
0.442,-0.417,0.485,-19.531,17.761,-71.472
0.401,-0.307,0.501,-13.916,21.729,-76.904
0.372,-0.169,0.491,-11.658,23.376,-85.205
0.313,-0.102,0.425,-3.052,25.757,-99.731
0.235,-0.191,0.312,7.019,28.198,-115.417
0.188,-0.296,0.213,1.892,29.724,-127.197
0.198,-2.915,-0.553,-18.799,-65.369,32.471
0.148,-3.103,-0.671,-19.958,-71.838,55.542
0.148,-3.353,-0.604,-27.527,-78.674,76.416
0.196,-3.523,-0.344,-34.790,-86.548,93.811
0.173,-3.676,-0.105,-19.104,-85.693,107.666
0.002,-3.685,0.044,19.287,-74.341,118.103
-0.175,-3.765,0.084,70.496,-61.523,118.469
-0.378,-3.988,0.154,117.432,-57.068,114.624
-0.584,-4.000,0.269,143.188,-64.270,128.723
-0.754,-4.000,0.451,148.071,-76.660,162.109
-0.849,-4.000,0.703,132.629,-89.111,205.200
-0.978,-3.829,0.998,109.863,-96.802,252.930
-1.095,-3.502,1.327,91.187,-93.079,297.119
-1.169,-3.120,1.615,91.492,-79.712,336.914
-1.329,-2.733,1.709,108.032,-55.359,368.469
-1.518,-2.301,1.688,121.582,-29.480,393.555
-1.640,-1.861,1.657,137.512,-10.315,412.292
-1.969,-1.298,1.595,166.809,-5.310,422.974
-2.038,-0.751,1.485,178.345,-3.845,417.419
-2.042,-0.139,1.562,174.255,-17.273,395.081
-1.944,0.414,1.626,162.109,-37.781,357.483
-1.739,0.784,1.738,130.676,-53.223,309.509
-1.507,0.964,1.854,97.656,-48.218,253.845
-1.328,0.854,1.654,108.276,-20.935,189.087
-1.219,0.612,1.304,140.137,5.981,127.441
-1.149,0.419,0.997,168.823,15.320,83.008
-1.075,0.377,0.870,178.406,7.324,57.800
-0.960,0.347,0.802,172.302,-4.639,44.189
-0.826,0.340,0.713,153.503,-14.709,43.274
-0.744,0.333,0.653,128.113,-24.475,52.002
-0.725,0.358,0.613,103.882,-33.508,64.880
-0.667,0.381,0.571,82.153,-43.274,78.857
-0.502,0.425,0.685,44.861,-58.411,91.492
-0.290,0.477,0.849,2.869,-71.838,100.098
-0.104,0.531,0.939,-21.545,-74.951,103.149
0.055,0.616,1.000,-28.381,-69.397,100.586
0.150,0.699,0.972,-19.409,-58.350,92.041
0.198,0.830,0.973,-7.751,-47.241,77.209
0.220,0.859,0.906,8.240,-34.973,54.382
0.222,0.781,0.780,23.437,-23.010,27.954
0.223,0.675,0.689,31.006,-14.343,6.470
0.204,0.551,0.606,38.452,-7.996,-10.010
0.200,0.347,0.520,44.739,-3.479,-25.024
0.216,0.138,0.447,45.288,-2.991,-34.180
0.268,-0.001,0.441,39.673,-6.775,-36.682
0.338,-0.117,0.460,34.363,-11.536,-37.842
0.387,-0.250,0.479,31.982,-14.709,-38.879
0.432,-0.352,0.487,31.128,-16.235,-38.147
0.483,-0.433,0.481,29.968,-17.029,-34.729
0.532,-0.464,0.488,26.184,-17.334,-27.954
0.569,-0.412,0.525,18.494,-17.090,-18.921
0.574,-0.360,0.552,11.353,-15.198,-12.390
0.584,-0.358,0.565,6.287,-11.536,-9.094
0.589,-0.355,0.563,4.517,-6.897,-5.737
0.583,-0.367,0.512,5.005,-2.747,-3.357
0.576,-0.372,0.442,2.014,0.854,-3.235
0.577,-0.393,0.371,-1.160,2.625,-5.676
0.578,-0.421,0.313,-2.747,2.136,-11.292
0.584,-0.484,0.273,-2.197,0.183,-18.555
0.589,-0.566,0.251,1.404,-1.587,-24.597
0.558,-0.659,0.222,7.751,-2.380,-27.222
0.581,-0.713,0.181,8.423,-1.770,-27.527
0.608,-0.777,0.202,4.578,-4.150,-26.550
0.625,-0.814,0.226,1.648,-9.949,-22.339
0.650,-0.820,0.271,-2.808,-15.442,-18.005
0.693,-0.810,0.348,-7.263,-19.653,-14.587
0.714,-0.818,0.407,-7.996,-20.996,-12.024
0.695,-0.794,0.444,-6.836,-19.043,-8.301
0.662,-0.740,0.469,-5.798,-15.930,-4.456
0.630,-0.739,0.453,-3.296,-12.329,-2.563
0.655,-0.799,0.428,-5.981,-8.728,-1.770
0.672,-0.829,0.469,-13.855,-7.935,1.648
0.634,-0.802,0.503,-17.761,-5.493,5.432
0.681,-0.853,0.465,-19.714,2.502,3.723
0.668,-0.837,0.491,-20.691,4.028,6.958
0.631,-0.864,0.484,-17.151,4.822,11.841
0.593,-0.870,0.459,-17.639,7.019,17.273
0.560,-0.812,0.456,-20.569,7.446,24.353
0.531,-0.771,0.445,-17.212,6.104,29.175
0.508,-0.726,0.475,-14.160,4.028,30.884
0.509,-0.698,0.505,-13.855,3.235,29.480
0.500,-0.666,0.504,-14.771,3.784,26.978
0.490,-0.661,0.484,-15.503,5.005,24.475
0.486,-0.659,0.474,-17.700,6.409,23.315
0.479,-0.683,0.455,-19.653,7.874,23.254
0.490,-0.693,0.444,-21.301,9.277,25.208
0.498,-0.664,0.442,-26.489,9.521,27.832
0.506,-0.655,0.467,-29.053,9.216,29.846
0.483,-0.682,0.469,-22.888,9.277,32.166
0.467,-0.645,0.484,-20.813,9.521,37.476
0.464,-0.543,0.490,-25.085,10.071,43.091
0.451,-0.441,0.461,-28.198,10.803,45.837
0.482,-0.392,0.463,-33.020,11.169,43.396
0.502,-0.398,0.474,-36.682,11.536,38.269
0.521,-0.449,0.507,-33.508,13.916,31.555
0.533,-0.514,0.531,-23.926,17.212,26.062
0.539,-0.510,0.554,-17.822,21.484,22.583
0.545,-0.501,0.567,-18.921,26.245,18.738
0.525,-0.494,0.546,-17.151,29.846,15.503
0.532,-0.488,0.519,-16.174,31.189,13.428
0.532,-0.491,0.482,-20.813,31.006,11.963
0.549,-0.505,0.484,-31.311,29.968,11.475
0.560,-0.554,0.478,-39.856,29.541,11.536
0.565,-0.588,0.479,-46.143,30.212,13.733
0.560,-0.566,0.479,-53.162,31.799,17.700
0.529,-0.493,0.492,-61.279,33.630,20.691
0.505,-0.389,0.504,-64.819,35.645,18.921
0.489,-0.290,0.500,-56.335,37.842,10.803
0.496,-0.220,0.461,-43.518,39.673,-2.258
0.518,-0.258,0.403,-31.067,40.527,-18.982
0.529,-0.344,0.335,-25.024,39.978,-33.447
0.512,-0.438,0.272,-27.832,39.063,-41.565
0.553,-0.515,0.237,-36.438,37.048,-42.664
0.534,-0.529,0.214,-43.396,34.607,-39.673
0.494,-0.546,0.149,-43.518,33.813,-36.194
0.463,-0.535,0.098,-43.884,32.593,-32.715
0.436,-0.471,0.101,-45.654,28.076,-30.701
0.410,-0.340,0.160,-47.485,20.813,-33.203
0.400,-0.230,0.209,-48.889,14.709,-44.861
0.392,-0.178,0.245,-47.424,11.230,-65.186
0.430,-2.708,-0.314,-25.269,-55.115,-21.851
0.422,-2.900,-0.218,-19.043,-57.556,-9.705
0.339,-3.059,-0.141,-7.019,-57.251,2.869
0.206,-3.269,-0.110,0.122,-52.368,18.372
0.077,-3.503,-0.099,2.991,-46.692,37.964
-0.053,-3.669,-0.072,4.944,-43.762,65.125
-0.173,-3.776,-0.000,7.202,-41.992,97.046
-0.274,-3.790,0.202,11.108,-39.673,129.333
-0.421,-3.700,0.415,29.114,-33.997,163.025
-0.657,-3.511,0.613,55.664,-23.621,194.702
-0.945,-3.287,0.690,72.815,-8.911,219.543
-1.236,-3.149,0.598,85.815,6.226,236.450
-1.495,-3.007,0.450,92.712,15.747,250.671
-1.689,-2.857,0.332,102.478,14.832,264.099
-1.832,-2.662,0.301,116.943,2.747,275.757
-1.889,-2.459,0.323,132.629,-15.991,285.645
-1.901,-2.216,0.422,145.264,-39.917,294.556
-1.875,-2.008,0.525,154.968,-62.317,302.673
-1.913,-1.722,0.660,166.199,-83.435,316.223
-1.951,-1.505,0.935,174.438,-102.844,333.679
-1.909,-1.169,1.342,164.124,-115.540,351.746
-1.864,-0.615,1.803,142.944,-116.821,364.380
-1.757,-0.094,2.059,146.057,-105.103,355.957
-1.578,0.296,2.126,161.011,-89.111,325.500
-1.342,0.511,2.064,163.330,-75.745,283.264
-1.127,0.623,1.836,151.794,-61.829,240.112
-0.969,0.621,1.520,138.489,-50.537,202.515
-0.860,0.540,1.187,119.812,-44.250,177.002
-0.747,0.464,0.933,96.130,-44.678,166.870
-0.618,0.443,0.806,71.838,-51.575,168.152
-0.491,0.589,0.833,51.025,-62.561,175.537
-0.390,0.787,0.934,34.790,-71.960,181.763
-0.265,0.977,1.110,21.301,-75.134,180.054
-0.144,1.218,1.331,14.099,-69.885,167.053
-0.039,1.346,1.425,26.489,-54.626,138.245
0.036,1.353,1.360,52.246,-32.104,97.656
0.056,1.276,1.165,76.538,-8.545,56.152
0.055,1.140,0.924,93.201,9.583,20.630
0.050,0.943,0.666,100.098,19.775,-5.859
0.053,0.718,0.468,92.407,21.729,-20.874
0.101,0.530,0.381,72.815,17.212,-25.330
0.179,0.346,0.346,54.504,10.742,-25.269
0.236,0.154,0.286,45.532,5.798,-24.231
0.289,-0.016,0.237,38.635,0.549,-20.203
0.349,-0.113,0.270,29.480,-5.188,-13.550
0.420,-0.159,0.350,21.973,-10.193,-7.446
0.460,-0.205,0.409,22.766,-12.512,-5.920
0.488,-0.266,0.434,24.841,-11.475,-9.155
0.497,-0.325,0.396,27.222,-9.705,-12.329
0.508,-0.344,0.335,28.198,-9.766,-12.390
0.542,-0.344,0.288,22.949,-10.803,-11.108
0.564,-0.351,0.274,17.944,-12.451,-10.986
0.596,-0.396,0.261,14.099,-15.137,-11.108
0.634,-0.414,0.293,5.249,-18.311,-9.216
0.650,-0.422,0.311,-2.502,-19.470,-6.531
0.650,-0.411,0.309,-5.066,-18.494,-4.639
0.645,-0.388,0.318,-6.592,-17.883,-4.517
0.648,-0.384,0.344,-6.104,-18.005,-8.301
0.651,-0.448,0.350,-0.793,-17.639,-14.465
0.647,-0.506,0.357,5.188,-16.663,-18.433
0.639,-0.534,0.376,7.812,-15.869,-19.287
0.634,-0.569,0.377,9.888,-15.503,-19.958
0.622,-0.605,0.386,10.803,-15.808,-20.386
0.612,-0.618,0.402,8.789,-16.174,-19.592
0.595,-0.615,0.397,6.592,-16.357,-18.005
0.570,-0.622,0.418,5.493,-17.029,-17.822
0.563,-0.690,0.451,8.423,-18.372,-18.250
0.550,-0.754,0.466,12.817,-18.799,-16.052
0.532,-0.770,0.463,11.475,-18.555,-10.803
0.527,-0.779,0.476,9.033,-19.226,-4.944
0.541,-0.761,0.514,5.676,-20.142,-0.549
0.531,-0.749,0.503,3.418,-18.921,2.808
0.551,-0.742,0.481,-0.122,-18.494,6.836
0.591,-0.755,0.491,-6.592,-20.447,12.329
0.618,-0.738,0.537,-14.282,-21.912,19.287
0.627,-0.697,0.540,-19.653,-20.264,27.283
0.634,-0.605,0.546,-25.513,-19.226,36.316
0.608,-0.505,0.542,-33.875,-17.578,42.419
0.577,-0.413,0.546,-41.626,-15.076,45.654
0.565,-0.324,0.560,-44.861,-11.292,45.227
0.546,-0.271,0.522,-36.682,-6.104,39.124
0.544,-0.279,0.502,-26.306,-2.502,28.931
0.544,-0.292,0.502,-21.790,0.061,19.043
0.526,-0.287,0.487,-16.052,2.930,11.963
0.522,-0.311,0.447,-10.437,5.005,6.226
0.537,-0.344,0.420,-8.850,5.554,1.892
0.537,-0.350,0.438,-13.000,4.761,0.000
0.529,-0.369,0.451,-15.381,5.371,-1.709
0.519,-0.404,0.431,-15.198,7.202,-4.089
0.536,-0.414,0.445,-19.775,8.423,-6.592
0.532,-0.397,0.434,-25.024,9.949,-9.338
0.528,-0.452,0.411,-27.161,12.329,-13.245
0.516,-0.465,0.406,-36.194,14.404,-15.137
0.516,-0.423,0.422,-49.988,16.113,-14.893
0.508,-0.389,0.429,-61.951,18.188,-17.334
0.503,-0.421,0.453,-68.481,20.264,-22.888
0.512,-0.461,0.527,-74.768,23.865,-29.785
0.528,-0.493,0.624,-79.590,30.884,-38.269
0.514,-0.468,0.703,-76.050,41.809,-48.523
0.513,-0.418,0.771,-59.875,55.847,-61.829
0.460,-0.300,0.741,-39.246,73.364,-79.041
0.381,-0.289,0.583,-19.287,88.989,-96.619
0.316,-0.357,0.435,-15.076,94.177,-105.591
0.317,-0.449,0.341,-33.813,94.971,-111.755
0.324,-0.535,0.265,-57.861,92.285,-113.647
0.324,-0.627,0.201,-78.491,90.637,-113.708
0.300,-0.697,0.113,-89.172,89.966,-114.014
0.238,-0.752,-0.003,-90.637,89.172,-114.075
0.195,-0.806,-0.139,-90.088,85.876,-112.671
0.181,-0.772,-0.231,-91.492,77.026,-107.910
0.208,-0.757,-0.214,-95.276,63.171,-102.905
0.282,-0.719,-0.100,-106.873,48.401,-98.267
0.353,-0.572,0.099,-119.263,38.147,-94.604
0.412,-0.419,0.269,-113.281,35.095,-95.886
0.400,-0.365,0.321,-85.205,38.025,-101.440
0.337,-0.354,0.305,-63.110,42.603,-108.521
0.279,-0.332,0.273,-63.599,47.546,-113.892
0.211,-0.303,0.257,-78.247,49.744,-120.178
0.191,-0.396,0.194,-89.966,51.514,-128.174
0.182,-0.494,0.216,-98.816,53.101,-136.414
0.310,-2.894,0.384,-36.072,20.630,40.710
0.368,-2.980,0.282,-18.188,22.339,64.880
0.428,-2.902,0.194,2.625,21.912,82.825
0.442,-2.818,0.180,25.330,18.799,89.417
0.375,-2.824,0.176,52.612,16.907,88.196
0.203,-2.870,0.187,70.557,16.968,87.341
0.027,-3.051,0.184,77.820,18.677,90.271
-0.115,-3.406,0.182,85.144,19.104,97.900
-0.281,-3.704,0.138,95.032,19.104,117.615
-0.452,-3.891,0.058,106.750,16.785,149.780
-0.604,-3.878,0.090,117.554,8.728,188.477
-0.786,-3.803,0.272,135.559,-5.432,222.229
-1.002,-3.644,0.534,161.865,-20.447,251.953
-1.219,-3.417,0.750,186.646,-33.813,280.457
-1.375,-3.200,0.882,202.698,-45.105,305.908
-1.484,-2.962,0.995,206.909,-57.129,327.026
-1.537,-2.760,1.161,208.313,-68.115,341.125
-1.546,-2.454,1.373,208.618,-77.576,354.492
-1.546,-2.179,1.497,212.219,-85.388,369.507
-1.638,-1.844,1.469,217.896,-93.506,388.062
-1.822,-1.354,1.329,225.342,-105.652,410.156
-2.019,-0.820,1.196,237.915,-126.099,422.180
-2.146,-0.233,1.054,243.347,-149.658,422.546
-2.149,0.189,1.272,227.356,-175.720,411.560
-1.973,0.824,1.981,188.293,-197.205,388.000
-1.639,1.367,2.357,157.959,-189.697,343.018
-1.323,1.502,2.397,151.978,-162.781,274.536
-0.997,1.436,2.351,143.066,-131.897,201.538
-0.699,1.113,2.121,136.841,-97.839,138.367
-0.514,0.801,1.815,132.690,-66.406,103.638
-0.425,0.662,1.513,124.573,-42.480,95.398
-0.361,0.643,1.231,106.812,-25.330,97.717
-0.310,0.740,1.115,84.961,-18.860,104.370
-0.324,0.891,1.002,71.106,-14.465,106.628
-0.284,0.922,0.927,61.157,-13.672,101.257
-0.220,0.828,0.958,53.101,-15.747,91.919
-0.136,0.818,0.999,47.424,-15.137,82.336
-0.096,0.794,0.925,52.673,-8.972,70.251
-0.067,0.736,0.847,53.040,-2.136,57.617
-0.024,0.681,0.757,43.701,4.700,45.959
0.001,0.622,0.628,41.748,10.071,33.997
0.044,0.541,0.511,43.823,13.000,20.935
0.073,0.432,0.382,44.922,13.000,7.935
0.128,0.281,0.326,43.640,9.338,-3.052
0.189,0.186,0.331,39.673,2.930,-10.132
0.252,0.131,0.365,37.231,-2.991,-15.015
0.334,0.074,0.388,33.813,-7.690,-18.677
0.419,0.040,0.503,24.231,-13.184,-19.897
0.501,0.015,0.597,14.282,-13.855,-21.545
0.559,-0.027,0.676,12.390,-12.390,-23.132
0.632,-0.064,0.706,13.123,-6.409,-24.475
0.647,-0.082,0.714,18.738,-4.639,-22.217
0.635,-0.167,0.605,26.001,1.526,-22.766
0.623,-0.230,0.508,21.729,7.141,-21.179
0.600,-0.286,0.416,16.907,9.583,-17.151
0.558,-0.347,0.335,13.245,9.705,-14.038
0.559,-0.383,0.271,4.211,8.057,-12.146
0.580,-0.386,0.289,-4.517,3.418,-10.864
0.616,-0.343,0.339,-9.399,-2.197,-9.827
0.638,-0.342,0.373,-7.507,-3.784,-13.977
0.637,-0.392,0.374,1.038,-6.165,-19.226
0.644,-0.414,0.381,5.249,-8.728,-22.217
0.661,-0.390,0.440,4.456,-11.108,-23.621
0.686,-0.405,0.487,2.319,-10.437,-26.367
0.702,-0.423,0.534,-3.601,-8.484,-28.259
0.721,-0.465,0.538,-6.653,-6.897,-28.198
0.734,-0.505,0.523,-6.714,-6.897,-26.428
0.739,-0.537,0.504,-5.249,-7.385,-23.560
0.732,-0.537,0.510,-4.272,-7.690,-20.752
0.733,-0.531,0.533,-1.709,-8.057,-19.226
0.754,-0.544,0.546,2.197,-7.812,-19.287
0.764,-0.564,0.557,5.188,-5.676,-20.264
0.759,-0.558,0.565,6.165,-2.625,-20.020
0.742,-0.567,0.513,8.118,1.709,-19.043
0.731,-0.562,0.495,7.812,5.127,-17.090
0.715,-0.507,0.510,4.822,7.446,-14.282
0.687,-0.516,0.501,7.507,7.935,-12.207
0.655,-0.524,0.503,8.789,7.080,-9.888
0.623,-0.494,0.515,5.981,6.104,-8.118
0.614,-0.465,0.524,4.639,5.920,-8.850
0.611,-0.438,0.530,2.319,6.348,-11.536
0.595,-0.445,0.539,-1.465,6.897,-15.259
0.602,-0.491,0.531,-4.822,8.423,-19.653
0.614,-0.545,0.479,-6.226,11.169,-22.278
0.628,-0.591,0.412,-8.423,13.611,-20.020
0.638,-0.642,0.340,-10.986,14.343,-13.855
0.648,-0.675,0.283,-15.686,13.977,-4.517
0.659,-0.657,0.280,-27.771,11.963,6.958
0.652,-0.588,0.287,-37.964,9.705,18.555
0.615,-0.509,0.304,-45.105,8.301,27.466
0.578,-0.462,0.333,-52.063,7.751,31.677
0.568,-0.381,0.391,-60.303,7.996,31.555
0.552,-0.310,0.408,-62.927,9.399,26.245
0.559,-0.350,0.404,-59.937,10.742,15.930
0.576,-0.376,0.424,-62.317,10.986,7.324
0.613,-0.403,0.444,-62.378,11.047,0.977
0.625,-0.461,0.467,-58.350,11.536,-3.662
0.633,-0.502,0.493,-55.969,12.390,-5.188
0.649,-0.477,0.573,-53.528,13.000,-4.456
0.673,-0.451,0.630,-44.373,14.526,-5.859
0.684,-0.436,0.687,-35.156,17.273,-9.155
0.696,-0.421,0.752,-30.090,20.874,-12.634
0.707,-0.385,0.802,-28.198,26.123,-16.113
0.676,-0.325,0.783,-27.832,34.424,-20.752
0.676,-0.311,0.791,-31.555,42.969,-27.405
0.655,-0.324,0.781,-36.377,49.622,-33.203
0.626,-0.358,0.762,-44.678,57.922,-39.307
0.590,-0.364,0.763,-56.213,66.528,-43.762
0.547,-0.322,0.757,-64.758,75.500,-47.546
0.516,-0.287,0.657,-65.918,85.693,-53.040
0.473,-0.278,0.565,-68.054,92.957,-59.692
0.439,-0.305,0.470,-76.111,97.351,-66.284
0.404,-0.337,0.370,-83.557,100.159,-73.364
0.377,-0.373,0.276,-83.374,100.830,-79.956
0.382,-0.452,0.198,-78.552,99.792,-86.304
0.374,-0.484,0.178,-76.050,96.680,-88.562
0.385,-0.468,0.172,-74.707,93.445,-88.257
0.412,-0.440,0.140,-74.768,89.905,-87.463
0.442,-0.439,0.052,-77.576,85.754,-86.548
0.450,-0.464,0.007,-93.933,80.627,-86.060
0.773,-2.645,0.466,-98.328,-34.485,-29.541
0.760,-2.886,0.502,-91.492,-29.480,-17.151
0.678,-3.040,0.464,-77.026,-22.888,-1.465
0.574,-3.235,0.330,-58.655,-17.395,13.489
0.540,-3.468,0.245,-53.467,-18.799,30.518
0.527,-3.635,0.231,-53.101,-28.198,57.129
0.475,-3.663,0.381,-43.152,-41.138,90.576
0.411,-3.651,0.753,-16.418,-54.199,124.084
0.342,-3.751,1.096,24.292,-59.937,156.189
0.297,-3.755,1.482,47.058,-60.120,193.359
0.260,-3.687,1.892,52.307,-53.589,231.873
0.131,-3.544,2.063,59.753,-32.593,267.883
-0.070,-3.294,2.027,68.359,-3.357,304.260
-0.301,-3.059,1.900,70.740,23.743,334.778
-0.548,-2.866,1.722,69.580,45.654,359.497
-0.790,-2.572,1.550,67.505,61.035,383.423
-0.968,-2.366,1.331,78.857,70.435,401.428
-1.105,-2.128,1.157,93.506,72.021,413.757
-1.173,-1.824,1.083,104.492,65.979,421.814
-1.192,-1.479,1.129,123.108,56.396,422.729
-1.214,-1.103,1.183,157.104,48.157,414.551
-1.305,-0.737,1.165,198.486,45.593,398.071
-1.444,-0.266,1.114,228.699,43.762,382.812
-1.557,0.291,1.115,232.727,34.363,367.432
-1.552,0.894,1.220,207.458,21.912,337.524
-1.440,1.306,1.420,171.997,9.094,292.786
-1.274,1.443,1.600,134.338,8.179,235.413
-1.158,1.360,1.537,108.215,25.757,175.903
-1.145,1.159,1.249,105.896,50.537,125.427
-1.169,0.935,0.856,108.887,68.176,91.003
-1.198,0.789,0.469,105.713,71.655,73.914
-1.171,0.672,0.140,95.642,61.462,69.763
-1.066,0.635,0.036,70.007,39.551,74.402
-0.922,0.620,0.170,38.879,13.672,83.374
-0.746,0.629,0.397,13.428,-4.395,91.675
-0.583,0.677,0.596,0.610,-11.597,97.839
-0.462,0.739,0.781,-3.235,-10.254,98.938
-0.386,0.871,0.877,1.953,-3.296,92.590
-0.353,0.985,0.891,16.541,6.409,74.524
-0.307,1.064,0.815,29.907,16.235,47.302
-0.234,1.057,0.715,36.987,22.766,16.541
-0.119,0.897,0.625,39.673,25.024,-13.367
0.004,0.655,0.553,43.335,25.391,-38.025
0.097,0.426,0.420,50.659,25.696,-54.565
0.204,0.218,0.320,51.453,23.437,-64.758
0.312,0.028,0.271,47.424,17.273,-69.702
0.419,-0.136,0.282,44.983,8.911,-68.909
0.523,-0.221,0.392,40.894,1.221,-63.538
0.611,-0.219,0.545,37.781,-2.258,-57.739
0.668,-0.234,0.608,41.504,-0.183,-55.542
0.693,-0.280,0.624,47.302,3.906,-54.993
0.695,-0.295,0.609,48.706,7.629,-52.612
0.709,-0.325,0.545,47.241,9.888,-48.157
0.730,-0.371,0.490,39.551,8.484,-40.894
0.767,-0.407,0.501,21.851,4.395,-30.884
